app_cut,prop_unmatched
1,0.7879999999999997
2,1.0
3,0.7120000000000001
4,0.9993333333333334
5,0.9666666666666667
6,0.8179999999999997
7,1.0
8,0.7160000000000001
9,1.0
10,1.0
