,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8830930474267804,0.11526815658659738,0.0016387959866220735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5613786772596844,0.4195385763486449,0.019082746391670874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.2165973253291331,0.6237198628983527,0.1551254995195499,0.004557312252964426,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.05748016582959373,0.45044007449453666,0.4585892646636354,0.03349049501223414,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.009261038961038963,0.15267994545500269,0.6318631039441108,0.20333443977837562,0.0028614718614718617,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0037229437229437234,0.0419558610471654,0.3574075085351972,0.5561608158939966,0.04075287080069688,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.009174314244108295,0.1248343338583613,0.5892969677157321,0.2619255153694513,0.014768868812347076,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0011111111111111111,0.034793625892212514,0.3549680173463186,0.5519222881663588,0.056204957483999084,0.001,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.006902355526497401,0.11736175932023282,0.5939095328588195,0.26998962827677997,0.01183672401767031,0.0,0.0,0.0
prog_cut_10,0.0,0.0,0.0022222222222222222,0.03347881003174448,0.38209159663342596,0.5257242778496987,0.056483093262908846,0.0,0.0,0.0
