,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9951645506042047,0.004835449395795396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.3499737980148566,0.6500262019851434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.003489257058639518,0.5428314911378022,0.4515716934688844,0.002107558334673723,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.11986134884606209,0.7343405907181826,0.14579806043575524,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.041123880671273504,0.16847419733110727,0.7662918674902605,0.022869238307235466,0.0012408162001232756,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.00012578616352201257,0.2772491251412916,0.6238403895887045,0.09878469910648205,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.0,0.13693306320037477,0.5277596633262231,0.3353072734734019,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.01741482973178211,0.13058899220310793,0.552803965255381,0.27474371218836424,0.024448500621364985,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.28648688384049925,0.5709052420351032,0.14260787412439768,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.08316870291764912,0.42122651569239317,0.4952176525951856,0.00038712879477210694,0.0
