,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.5310355103954215,0.42093136434606626,0.04648461779582554,0.0012360074626865671,0.0003125,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5429017962876559,0.40307217363767994,0.050404640952855816,0.0033088891218083383,0.0003125,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.3106319968599978,0.3207347314790047,0.2747547768624087,0.09020539640248053,0.0036730983961082266,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.13495828197016943,0.2607497513571049,0.4447591414939005,0.15524757806150596,0.004285247117319183,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.13182493300938686,0.24164455984487884,0.4346829206616054,0.16816890520780073,0.02303351998600554,0.0006451612903225806,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.14728416397400443,0.4997802802810105,0.3222716590008895,0.030033936426635047,0.0006299603174603174,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.14697155506252904,0.4832633539125256,0.33153139031343215,0.03627413861635789,0.0019595620951553157,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.06885736471853815,0.2278944331801197,0.15587408660181695,0.33565724447628753,0.19376652477227563,0.017950346250962056,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.6034473353945373,0.3544849436430279,0.04206772096243518,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.6192588409827137,0.34493930372859083,0.0358018552886957,0.0,0.0
