app_cut,prop_unmatched
1,0.0
2,0.0
3,0.0031290134267367205
4,0.0010624635143023935
5,0.28442498540572103
6,0.00422650321074139
7,0.3646701692936368
8,0.9560303561004083
9,1.0
10,1.0
