app_cut,prop_unmatched
1,0.0
2,0.5636363636363638
3,0.5199999999999999
4,0.7890909090909087
5,0.9927272727272728
6,0.2436363636363636
7,0.8145454545454544
8,0.9854545454545454
9,1.0
10,1.0
