app_cut,prop_unmatched
1,0.4268144690781797
2,0.42656158785755965
3,0.41111500291885583
4,0.3938704028021017
5,0.3879509632224169
6,0.3462930531231756
7,0.346584938704028
8,0.31222416812609455
9,0.2794045534150613
10,0.28247518972562763
