,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9995616405452472,0.0004383594547528974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.7732007065329257,0.22679929346707428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.06358538625859814,0.802881648566448,0.13353296517495383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.004699206539665841,0.5756055388426051,0.41946601131767636,0.00022924330005254858,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0008974297570063619,0.24159494178376817,0.7286664903508648,0.02850594257763441,0.000223463687150838,0.000111731843575419,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.2785329870701979,0.6880402669191286,0.0334267460106737,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.13713178990915786,0.6929317264973359,0.1670795641651264,0.00285691942837975,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.015414765240275735,0.24790578764620766,0.20556239334381338,0.4949833765390372,0.0359075730566807,0.00022610417398524575,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0024572907009143587,0.8200464622331018,0.17524503360115648,0.0022512134648272498,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.00102876514874409,0.46101201415471793,0.5136784886793317,0.024280732017206187,0.0,0.0
