,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.2998494229554055,0.296562001355135,0.19733553706843818,0.10078830691318418,0.10546473170783723,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.29375806722101017,0.312907887974639,0.19733983765651883,0.10058737503666858,0.09540683211116326,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.19304434238940033,0.19343382899807227,0.16265145324293695,0.15538580861358106,0.15456517633698905,0.05989295523363459,0.05457451386769017,0.02645192131769555,0.0,0.0
prog_cut_4,0.10890906253215761,0.10388212271479076,0.1471884272932844,0.197177893863734,0.19969930582387438,0.10193417698689117,0.09748503945773536,0.043723971327532175,0.0,0.0
prog_cut_5,0.09853691031065072,0.09528077817423222,0.152308412425748,0.19674015355562788,0.19713499129239181,0.09705603986712838,0.10127478201610511,0.04906626993528387,0.005132987277914748,0.00746867514491696
prog_cut_6,0.0,0.0,0.04934453822735578,0.10025887242081258,0.10078372919246142,0.1992795793044243,0.19953371444601667,0.15667963340487734,0.09933402029286274,0.09478591271118918
prog_cut_7,0.0,0.0,0.052980090419442814,0.1059626569143454,0.10612231597924492,0.20220063340374403,0.20042541332080965,0.14559971900833715,0.0937801639876098,0.09292900696646617
prog_cut_8,0.0,0.0,0.020346422202540734,0.042453562802339855,0.04080075967361171,0.13871937819470226,0.14539829681769564,0.1770494800782966,0.21582805850427397,0.21940404172653907
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.09292863025398511,0.10139597712771031,0.19759623436479168,0.3041039779368391,0.30397518031667375
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.10139954698812767,0.10542443564190027,0.19547572536470542,0.2977309573053703,0.29996933469989634
