,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.9864761904761906,0.013523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.32561904761904764,0.6311190476190478,0.040404761904761916,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.05404761904761906,0.7998095238095236,0.14614285714285719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.02771428571428571,0.5789047619047621,0.3933809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.5964285714285715,0.36514285714285705,0.03842857142857142,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.3724285714285714,0.5346666666666667,0.08623809523809525,0.006666666666666666,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.07147619047619048,0.3415238095238095,0.07804761904761905,0.47666666666666674,0.02942857142857143,0.002857142857142857,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.8654285714285714,0.1243809523809524,0.010190476190476189,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.6997619047619049,0.2805238095238094,0.019714285714285712,0.0,0.0
