app_cut,prop_unmatched
1,0.6126666666666669
2,1.0
3,0.5680000000000001
4,0.9860000000000001
5,0.9666666666666667
6,0.5866666666666669
7,1.0
8,0.5613333333333336
9,0.9853333333333335
10,1.0
