app_cut,prop_unmatched
1,0.00884422110552764
2,0.6615771812080535
3,0.5370854271356782
4,0.7901342281879196
5,0.9973489932885908
6,0.3570854271356784
7,0.9673154362416106
8,0.9995644891122278
9,1.0
10,1.0
