Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,1542.0,1217.0,1212.0,1212.0,1212.0,1221.0,1233.0,1300.0,1269.0,1317.0,1351.0,1386.0,1416.0,1432.0,1441.0,1458.0
unmatched_applicants,1542.0,1213.0,1213.0,1212.0,1212.0,1212.0,1240.0,1281.0,1275.0,1306.0,1352.0,1387.0,1398.0,1432.0,1436.0,1452.0
unmatched_applicants,1531.0,1214.0,1213.0,1212.0,1212.0,1217.0,1240.0,1273.0,1279.0,1315.0,1344.0,1368.0,1419.0,1443.0,1442.0,1461.0
unmatched_applicants,1518.0,1212.0,1212.0,1212.0,1212.0,1225.0,1244.0,1273.0,1286.0,1312.0,1358.0,1384.0,1420.0,1429.0,1434.0,1442.0
unmatched_applicants,1531.0,1214.0,1212.0,1213.0,1212.0,1213.0,1246.0,1273.0,1279.0,1287.0,1355.0,1384.0,1425.0,1428.0,1444.0,1455.0
unmatched_applicants,1535.0,1216.0,1212.0,1212.0,1212.0,1218.0,1243.0,1270.0,1286.0,1308.0,1345.0,1378.0,1427.0,1424.0,1456.0,1453.0
unmatched_applicants,1533.0,1214.0,1212.0,1212.0,1212.0,1218.0,1232.0,1276.0,1279.0,1318.0,1350.0,1368.0,1404.0,1420.0,1437.0,1471.0
unmatched_applicants,1529.0,1215.0,1212.0,1212.0,1212.0,1221.0,1244.0,1270.0,1290.0,1326.0,1340.0,1385.0,1393.0,1422.0,1439.0,1444.0
unmatched_applicants,1524.0,1215.0,1212.0,1212.0,1213.0,1213.0,1237.0,1274.0,1278.0,1321.0,1351.0,1378.0,1401.0,1429.0,1451.0,1463.0
unmatched_applicants,1544.0,1214.0,1212.0,1212.0,1212.0,1215.0,1230.0,1286.0,1267.0,1319.0,1340.0,1381.0,1410.0,1418.0,1440.0,1445.0
unfilled_spots,330.0,5.0,0.0,0.0,0.0,9.0,21.0,88.0,57.0,105.0,139.0,174.0,204.0,220.0,229.0,246.0
unfilled_spots,330.0,1.0,1.0,0.0,0.0,0.0,28.0,69.0,63.0,94.0,140.0,175.0,186.0,220.0,224.0,240.0
unfilled_spots,319.0,2.0,1.0,0.0,0.0,5.0,28.0,61.0,67.0,103.0,132.0,156.0,207.0,231.0,230.0,249.0
unfilled_spots,306.0,0.0,0.0,0.0,0.0,13.0,32.0,61.0,74.0,100.0,146.0,172.0,208.0,217.0,222.0,230.0
unfilled_spots,319.0,2.0,0.0,1.0,0.0,1.0,34.0,61.0,67.0,75.0,143.0,172.0,213.0,216.0,232.0,243.0
unfilled_spots,323.0,4.0,0.0,0.0,0.0,6.0,31.0,58.0,74.0,96.0,133.0,166.0,215.0,212.0,244.0,241.0
unfilled_spots,321.0,2.0,0.0,0.0,0.0,6.0,20.0,64.0,67.0,106.0,138.0,156.0,192.0,208.0,225.0,259.0
unfilled_spots,317.0,3.0,0.0,0.0,0.0,9.0,32.0,58.0,78.0,114.0,128.0,173.0,181.0,210.0,227.0,232.0
unfilled_spots,312.0,3.0,0.0,0.0,1.0,1.0,25.0,62.0,66.0,109.0,139.0,166.0,189.0,217.0,239.0,251.0
unfilled_spots,332.0,2.0,0.0,0.0,0.0,3.0,18.0,74.0,55.0,107.0,128.0,169.0,198.0,206.0,228.0,233.0
reviews_per_program,255.40740740740742,255.40740740740742,254.22222222222223,138.1851851851852,65.92592592592592,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,254.2275132275132,134.3068783068783,68.9047619047619,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,254.23280423280423,144.8148148148148,65.92592592592592,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,252.96825396825398,156.88888888888889,67.86243386243386,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,249.64550264550263,143.9206349206349,66.88888888888889,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,254.15343915343917,141.91534391534393,65.84656084656085,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,250.6984126984127,147.57142857142858,68.08994708994709,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,254.21693121693121,142.96296296296296,66.8941798941799,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,254.2116402116402,148.47089947089947,68.85714285714286,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,255.40740740740742,255.40740740740742,254.26984126984127,138.6984126984127,67.92592592592592,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
pct_interview_given_signal,0.0,1.0,0.9998342724560823,0.9415534195116562,0.7475969506131919,0.5982764335432549,0.49856369461937905,0.42734030967375347,0.3739227709645343,0.33237579641291937,0.29913821677162744,0.2719438334287522,0.24928184730968952,0.23010632059355957,0.21367015483687674,0.19942547784775164
pct_interview_given_signal,0.0,1.0,0.9990056347364932,0.9384598386918572,0.7467683128936029,0.5982764335432549,0.49856369461937905,0.42734030967375347,0.3739227709645343,0.33237579641291937,0.29913821677162744,0.2719438334287522,0.24928184730968952,0.23010632059355957,0.21367015483687674,0.19942547784775164
pct_interview_given_signal,0.0,1.0,1.0,0.9349243177549442,0.7469340404375208,0.5982764335432549,0.49856369461937905,0.42734030967375347,0.3739227709645343,0.33237579641291937,0.29913821677162744,0.2719438334287522,0.24928184730968952,0.23010632059355957,0.21367015483687674,0.19942547784775164
pct_interview_given_signal,0.0,1.0,0.9981769970169042,0.9385703237211358,0.7464368578057673,0.5982764335432549,0.49856369461937905,0.42734030967375347,0.3739227709645343,0.33237579641291937,0.29913821677162744,0.2719438334287522,0.24928184730968952,0.23010632059355957,0.21367015483687674,0.19942547784775164
