Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.84615384615385,42.44871794871795
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.14102564102564,42.14102564102564
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.782051282051285,42.26923076923077
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.92307692307692,42.01282051282051
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.282051282051285,42.794871794871796
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.84615384615385,41.794871794871796
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.282051282051285,41.794871794871796
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.3974358974359,42.38461538461539
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.56410256410256,42.42307692307692
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.41025641025641,41.69230769230769
