Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.73946360153256,88.14176245210729,76.00766283524904,72.45977011494253
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.39080459770115,89.72030651340997,76.40996168582376,71.26053639846744
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.77394636015326,89.52490421455938,76.34099616858238,71.93103448275862
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.57471264367815,90.14176245210729,76.37547892720306,72.2375478927203
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,88.21072796934865,76.46360153256705,72.6360153256705
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.57471264367815,89.51340996168582,76.26053639846744,71.90038314176245
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,87.51724137931035,76.455938697318,71.03448275862068
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.20306513409962,89.22988505747126,76.37164750957854,71.80076628352491
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.75095785440612,88.62068965517241,76.36015325670498,71.90421455938697
reviews_per_program,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,93.94252873563218,89.44061302681992,76.29885057471265,71.86973180076629
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999102736653208,0.9881860326005683,0.9528936742934051,0.868719156572454
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.99883355764917,0.9944668760281142,0.9483432673203871,0.8719156572454015
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9998205473306415,0.9925975773889637,0.9531500352496315,0.870457604306864
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9991027366532077,0.9924480334978316,0.9523168621418958,0.868943472409152
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9926723493345296,0.9535986669230276,0.8657469717362046
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9944668760281142,0.9526373133371787,0.8691117092866757
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9933452968446239,0.9571236300711402,0.871747420367878
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999102736653208,0.9912516823687753,0.9527014035762353,0.8701772095109914
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9910273665320771,0.9542395693135935,0.8697285778375954
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9925975773889637,0.9522527719028392,0.8686630776132795
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3376701061761627,0.2192911619560341,0.08882907133243607,0.025272917601315985
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.33856736952295496,0.2117541498429789,0.09679228353521759,0.01674891580678929
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3377448781217287,0.21399730820995963,0.08838043965903992,0.02063705697622252
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3383430536862569,0.21417676087931808,0.08972633467922836,0.024674742036787798
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3375953342305967,0.2139075818752804,0.08759533423059668,0.03319874383131449
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3375953342305967,0.2117541498429789,0.08927770300583221,0.024226110363391656
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3375953342305967,0.21310004486316733,0.08142664872139974,0.017197547480185434
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3376701061761627,0.21561238223418575,0.08916554508748317,0.021384776431882756
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3375953342305967,0.2158815612382234,0.08647375504710633,0.022581127560939135
pct_interview_given_nosignal,0.63868836412578,0.602557200538358,0.5583968894870645,0.5031965006729475,0.4322245721976543,0.3375953342305967,0.21399730820995963,0.08995065051592642,0.025422461492448034
pct_interview_given_application,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578
pct_interview_given_application,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578
pct_interview_given_application,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578
pct_interview_given_application,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.6386475794281985,0.63868836412578
pct_interview_given_application,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578
pct_interview_given_application,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578
pct_interview_given_application,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578,0.63868836412578
