Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,194.0,161.0,166.0,160.0,158.0,158.0,161.0,163.0,163.0,174.0,177.0,185.0,190.0
unmatched_applicants,190.0,162.0,161.0,158.0,158.0,160.0,159.0,164.0,163.0,173.0,176.0,176.0,190.0
unmatched_applicants,193.0,163.0,163.0,160.0,159.0,158.0,161.0,162.0,166.0,175.0,177.0,180.0,191.0
unmatched_applicants,193.0,164.0,161.0,159.0,158.0,158.0,163.0,167.0,161.0,176.0,180.0,186.0,187.0
unmatched_applicants,191.0,166.0,164.0,160.0,158.0,158.0,163.0,164.0,164.0,170.0,180.0,181.0,188.0
unmatched_applicants,194.0,160.0,159.0,160.0,158.0,161.0,164.0,165.0,166.0,174.0,177.0,183.0,195.0
unmatched_applicants,189.0,159.0,162.0,160.0,158.0,158.0,159.0,172.0,162.0,174.0,182.0,181.0,188.0
unmatched_applicants,194.0,161.0,160.0,161.0,158.0,158.0,161.0,164.0,165.0,175.0,183.0,187.0,191.0
unmatched_applicants,185.0,169.0,162.0,161.0,158.0,159.0,159.0,166.0,165.0,177.0,180.0,181.0,197.0
unmatched_applicants,193.0,162.0,163.0,160.0,158.0,159.0,160.0,166.0,166.0,175.0,175.0,183.0,195.0
unfilled_spots,36.0,3.0,8.0,2.0,0.0,0.0,3.0,5.0,5.0,16.0,19.0,27.0,32.0
unfilled_spots,32.0,4.0,3.0,0.0,0.0,2.0,1.0,6.0,5.0,15.0,18.0,18.0,32.0
unfilled_spots,35.0,5.0,5.0,2.0,1.0,0.0,3.0,4.0,8.0,17.0,19.0,22.0,33.0
unfilled_spots,35.0,6.0,3.0,1.0,0.0,0.0,5.0,9.0,3.0,18.0,22.0,28.0,29.0
unfilled_spots,33.0,8.0,6.0,2.0,0.0,0.0,5.0,6.0,6.0,12.0,22.0,23.0,30.0
unfilled_spots,36.0,2.0,1.0,2.0,0.0,3.0,6.0,7.0,8.0,16.0,19.0,25.0,37.0
unfilled_spots,31.0,1.0,4.0,2.0,0.0,0.0,1.0,14.0,4.0,16.0,24.0,23.0,30.0
unfilled_spots,36.0,3.0,2.0,3.0,0.0,0.0,3.0,6.0,7.0,17.0,25.0,29.0,33.0
unfilled_spots,27.0,11.0,4.0,3.0,0.0,1.0,1.0,8.0,7.0,19.0,22.0,23.0,39.0
unfilled_spots,35.0,4.0,5.0,2.0,0.0,1.0,2.0,8.0,8.0,17.0,17.0,25.0,37.0
reviews_per_program,51.62589928057554,51.62589928057554,51.07194244604317,46.33812949640288,37.39568345323741,27.345323741007196,26.158273381294965,27.798561151079138,31.769784172661872,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,51.62589928057554,46.18705035971223,37.68345323741007,27.53956834532374,25.366906474820144,27.992805755395683,31.899280575539567,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,50.46762589928058,46.13669064748201,35.827338129496404,29.258992805755394,26.215827338129497,27.992805755395683,31.769784172661872,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,50.985611510791365,46.92086330935252,35.81294964028777,27.805755395683452,25.431654676258994,28.028776978417266,31.769784172661872,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,51.32374100719424,46.23021582733813,36.280575539568346,28.503597122302157,24.798561151079138,28.165467625899282,31.769784172661872,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,51.02158273381295,46.906474820143885,36.33812949640288,28.294964028776977,25.798561151079138,27.949640287769785,31.949640287769785,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,49.92086330935252,45.884892086330936,36.76258992805755,28.071942446043167,25.33812949640288,28.179856115107913,31.769784172661872,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,50.84892086330935,46.70503597122302,36.36690647482014,28.453237410071942,25.323741007194243,28.1294964028777,31.985611510791365,35.83453237410072,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,51.31654676258993,46.280575539568346,36.330935251798564,26.834532374100718,25.1294964028777,28.424460431654676,31.884892086330936,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
reviews_per_program,51.62589928057554,51.62589928057554,51.23021582733813,47.02877697841727,35.330935251798564,28.87769784172662,26.294964028776977,28.294964028776977,31.769784172661872,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281
pct_interview_given_signal,0.0,1.0,0.9954710144927537,0.9788647342995169,0.9248188405797102,0.8195652173913044,0.7022946859903382,0.6118012422360248,0.5353260869565217,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,1.0,0.9855072463768116,0.9171195652173914,0.8221014492753623,0.711352657004831,0.6115424430641822,0.5350996376811594,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,0.9972826086956522,0.9746376811594203,0.9166666666666666,0.813768115942029,0.7071256038647343,0.6115424430641822,0.5353260869565217,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,0.9990942028985508,0.9758454106280193,0.9252717391304348,0.8177536231884058,0.707427536231884,0.6112836438923396,0.5353260869565217,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,0.9972826086956522,0.9734299516908212,0.9116847826086957,0.8115942028985508,0.7104468599033816,0.6110248447204969,0.5353260869565217,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,0.9945652173913043,0.9764492753623188,0.9157608695652174,0.8192028985507246,0.7086352657004831,0.6105072463768116,0.5348731884057971,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,0.9945652173913043,0.9770531400966184,0.9230072463768116,0.8184782608695652,0.7089371980676329,0.6107660455486542,0.5353260869565217,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,0.9990942028985508,0.9782608695652174,0.9211956521739131,0.8170289855072463,0.7092391304347826,0.6105072463768116,0.5350996376811594,0.4754428341384863,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,1.0,0.9758454106280193,0.9166666666666666,0.821376811594203,0.7086352657004831,0.6099896480331263,0.5348731884057971,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_signal,0.0,1.0,0.9990942028985508,0.9734299516908212,0.9189311594202898,0.8217391304347826,0.7068236714975845,0.6110248447204969,0.5353260869565217,0.4758454106280193,0.4282608695652174,0.3893280632411067,0.35688405797101447
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.20833333333333334,0.13460144927536233,0.06481481481481481,0.02309782608695652,0.009834368530020704,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.2075098814229249,0.13260869565217392,0.06823671497584541,0.021512681159420288,0.002070393374741201,0.00030193236714975844,0.00036231884057971015,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.20800395256916995,0.1358695652173913,0.06843800322061191,0.026721014492753624,0.005693581780538302,0.00030193236714975844,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.2076745718050066,0.1355072463768116,0.0646135265700483,0.024230072463768116,0.005434782608695652,0.0006038647342995169,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.20800395256916995,0.13623188405797101,0.07065217391304347,0.028079710144927536,0.002846790890269151,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.208498023715415,0.13532608695652174,0.06884057971014493,0.02332427536231884,0.004399585921325052,0.0015096618357487923,0.0007246376811594203,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.208498023715415,0.1351449275362319,0.06561996779388084,0.02377717391304348,0.004140786749482402,0.0012077294685990338,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.2076745718050066,0.13478260869565217,0.06642512077294686,0.024682971014492752,0.0038819875776397515,0.0015096618357487923,0.00036231884057971015,0.0009057971014492754,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.2075098814229249,0.1355072463768116,0.06843800322061191,0.021965579710144928,0.004399585921325052,0.002113526570048309,0.0007246376811594203,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3294314381270903,0.27355072463768115,0.2076745718050066,0.13623188405797101,0.06743156199677938,0.021739130434782608,0.005952380952380952,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_interview_given_application,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903,0.3294314381270903
pct_of_app_match_via_signal_given_matched,0.0,0.9130434782608695,0.9740932642487047,0.9948979591836735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8974358974358975,0.9820971867007673,0.9923857868020305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9203084832904884,0.9820051413881749,0.9897959183673469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.884020618556701,0.9718670076726342,0.9847328244274809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9093264248704663,0.9768041237113402,0.9897959183673469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9030612244897959,0.9745547073791349,0.9948979591836735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9134860050890585,0.9769230769230769,0.9923469387755102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8797953964194374,0.9642857142857143,0.9974424552429667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8720626631853786,0.9769230769230769,0.9846547314578005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9,0.9768637532133676,0.9872448979591837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
