Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,163.14893617021278,154.0060790273556,119.46808510638297,110.47112462006079,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,162.48936170212767,155.50455927051672,119.87537993920972,109.96048632218844,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,162.80243161094225,153.21884498480244,117.25531914893617,109.93313069908815,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,163.14893617021278,155.3647416413374,116.10942249240122,109.58662613981762,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,162.77203647416414,151.66869300911853,122.1580547112462,110.92401215805471,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,163.14893617021278,154.93617021276594,120.45288753799392,110.62006079027356,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,162.8206686930091,152.86322188449847,120.3677811550152,110.03951367781156,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,163.14893617021278,153.2887537993921,119.69604863221885,109.72948328267478,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,163.14893617021278,152.92401215805472,119.08206686930092,109.90881458966565,126.8936170212766,145.0212765957447
reviews_per_program,163.14893617021278,163.14893617021278,163.14893617021278,162.88753799392097,155.69300911854103,119.48328267477204,109.45592705167174,126.8936170212766,145.0212765957447
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9914906103286385,0.930952380952381,0.8036552649228705,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,0.9995528727923094,0.9902749832327297,0.9325955734406438,0.8041023921305611,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9901492287055668,0.9335345405767941,0.8041862284820032,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.994382964453387,0.9336016096579477,0.8039347194276771,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9870892018779343,0.9325955734406438,0.8038508830762352,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9910714285714286,0.928672032193159,0.8037111558238319,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,0.9997764363961547,0.9910295103957075,0.9339034205231388,0.8038508830762352,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9922032193158954,0.9329309188464118,0.8038508830762352,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9916582830315225,0.9301810865191147,0.8041023921305611,0.6898534061511928,0.6036217303822937
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9927900737759893,0.9361837692823608,0.8044377375363291,0.6898534061511928,0.6036217303822937
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30482897384305835,0.1726022803487592,0.04355298457411134,0.002347417840375587,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30505253744690364,0.17357478202548626,0.0414989939637827,0.001453163424994411,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30482897384305835,0.17367538564721663,0.0403252850435949,0.0012854907221104405,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30482897384305835,0.17028839704896043,0.04024144869215292,0.001788508830762352,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30482897384305835,0.17612340710932262,0.0414989939637827,0.0019561815336463224,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30482897384305835,0.17293762575452717,0.04640342052313883,0.0022356360384529397,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.304940755644981,0.17297116029510395,0.03986418511066398,0.0019561815336463224,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30482897384305835,0.1720321931589537,0.04107981220657277,0.0019561815336463224,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30482897384305835,0.17246814218645204,0.044517102615694165,0.001453163424994411,0.0,0.0
pct_interview_given_nosignal,0.5365526492287056,0.4786217303822938,0.40413912043690714,0.30482897384305835,0.1715627095908786,0.03701374916163649,0.000782472613458529,0.0,0.0
pct_interview_given_application,0.5365526492287056,0.5365526492287056,0.5365526492287056,0.5365526492287056,0.5365526492287056,0.5365526492287056,0.5365526492287056,0.5365526492287056,0.5365526492287056
