Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,88.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,70.0,70.0,71.0,73.0,71.0,71.0,72.0,76.0,73.0,74.0,73.0,76.0,78.0,77.0,84.0,84.0,84.0,83.0,84.0,86.0
unmatched_applicants,85.0,74.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,74.0,73.0,72.0,74.0,76.0,76.0,77.0,78.0,80.0,79.0,81.0,84.0,86.0,86.0,86.0
unmatched_applicants,86.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,72.0,70.0,72.0,73.0,74.0,74.0,73.0,74.0,77.0,79.0,82.0,77.0,85.0,86.0,86.0,83.0,88.0
unmatched_applicants,86.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,71.0,73.0,71.0,73.0,74.0,74.0,76.0,77.0,77.0,77.0,78.0,80.0,80.0,82.0,84.0,87.0,87.0,85.0
unmatched_applicants,84.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,74.0,73.0,75.0,74.0,73.0,74.0,78.0,81.0,84.0,80.0,85.0,83.0,83.0,87.0,83.0
unmatched_applicants,88.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,71.0,71.0,72.0,76.0,72.0,73.0,76.0,78.0,78.0,78.0,80.0,79.0,80.0,84.0,85.0,85.0,84.0
unmatched_applicants,90.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,72.0,72.0,71.0,76.0,72.0,73.0,75.0,76.0,78.0,78.0,81.0,80.0,86.0,85.0,85.0,83.0,88.0
unmatched_applicants,87.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,72.0,72.0,73.0,72.0,72.0,75.0,73.0,80.0,77.0,76.0,82.0,79.0,79.0,85.0,85.0,84.0,87.0
unmatched_applicants,87.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,70.0,73.0,72.0,70.0,75.0,71.0,75.0,76.0,76.0,72.0,77.0,80.0,81.0,84.0,85.0,86.0,85.0,87.0
unmatched_applicants,87.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,72.0,70.0,71.0,70.0,71.0,73.0,74.0,76.0,73.0,76.0,76.0,77.0,81.0,82.0,81.0,83.0,82.0,87.0,87.0,87.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,6.0,3.0,4.0,3.0,6.0,8.0,7.0,14.0,14.0,14.0,13.0,14.0,16.0
unfilled_spots,15.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,4.0,6.0,6.0,7.0,8.0,10.0,9.0,11.0,14.0,16.0,16.0,16.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,7.0,9.0,12.0,7.0,15.0,16.0,16.0,13.0,18.0
unfilled_spots,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,8.0,10.0,10.0,12.0,14.0,17.0,17.0,15.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,3.0,4.0,8.0,11.0,14.0,10.0,15.0,13.0,13.0,17.0,13.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,6.0,2.0,3.0,6.0,8.0,8.0,8.0,10.0,9.0,10.0,14.0,15.0,15.0,14.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,2.0,3.0,5.0,6.0,8.0,8.0,11.0,10.0,16.0,15.0,15.0,13.0,18.0
unfilled_spots,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,10.0,7.0,6.0,12.0,9.0,9.0,15.0,15.0,14.0,17.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,5.0,1.0,5.0,6.0,6.0,2.0,7.0,10.0,11.0,14.0,15.0,16.0,15.0,17.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0,6.0,3.0,6.0,6.0,7.0,11.0,12.0,11.0,13.0,12.0,17.0,17.0,17.0
reviews_per_program,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,78.23376623376623,79.2987012987013,72.45454545454545,59.15584415584416,52.01298701298701,45.76623376623377,47.688311688311686,42.22077922077922,42.896103896103895,43.05194805194805,40.883116883116884,43.753246753246756,36.51948051948052,39.675324675324674,40.20779220779221,42.44155844155844,44.675324675324674,47.753246753246756,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819
reviews_per_program,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,79.28571428571429,79.83116883116882,73.27272727272727,64.46753246753246,56.493506493506494,46.76623376623377,44.493506493506494,41.74025974025974,44.493506493506494,41.01298701298701,41.64935064935065,41.246753246753244,43.532467532467535,39.688311688311686,41.45454545454545,42.44155844155844,45.493506493506494,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819
reviews_per_program,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,68.41558441558442,61.18181818181818,55.02597402597402,46.74025974025974,45.857142857142854,42.532467532467535,45.8051948051948,44.753246753246756,44.81818181818182,41.54545454545455,40.857142857142854,40.532467532467535,42.753246753246756,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819
reviews_per_program,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,79.77922077922078,73.42857142857143,67.79220779220779,54.81818181818182,50.23376623376623,45.25974025974026,42.45454545454545,45.0,43.33766233766234,42.311688311688314,41.58441558441559,41.90909090909091,39.94805194805195,41.58441558441559,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819
reviews_per_program,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,79.85714285714286,77.03896103896103,76.05194805194805,63.077922077922075,51.883116883116884,45.311688311688314,43.55844155844156,42.077922077922075,43.33766233766234,44.103896103896105,43.83116883116883,40.493506493506494,40.87012987012987,40.74025974025974,40.896103896103895,43.74025974025974,46.116883116883116,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819
reviews_per_program,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,79.27272727272727,78.36363636363636,73.44155844155844,63.753246753246756,51.98701298701299,49.35064935064935,46.72727272727273,43.33766233766234,44.51948051948052,43.506493506493506,42.142857142857146,40.87012987012987,40.22077922077922,40.45454545454545,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819
reviews_per_program,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,80.41558441558442,75.05194805194805,65.1948051948052,57.142857142857146,48.701298701298704,44.94805194805195,42.72727272727273,42.714285714285715,40.79220779220779,44.62337662337662,43.72727272727273,41.701298701298704,41.285714285714285,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819
