Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unmatched_applicants,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,124.79629629629629,123.01851851851852,112.72222222222223,99.60648148148148,94.37037037037037,97.46296296296296,103.05555555555556
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,124.80555555555556,122.41666666666667,115.25,100.07407407407408,94.72222222222223,96.93055555555556,103.05555555555556
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,124.56944444444444,121.99537037037037,115.07407407407408,100.13888888888889,93.44444444444444,96.62962962962963,103.05555555555556
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,124.44907407407408,121.57870370370371,113.87962962962963,100.17592592592592,93.12037037037037,96.86574074074075,103.27314814814815
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,124.25462962962963,120.64351851851852,112.94444444444444,99.97222222222223,93.95370370370371,96.9074074074074,103.16203703703704
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,122.83333333333333,112.46296296296296,99.30092592592592,95.43518518518519,97.0,103.18518518518519
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,124.81018518518519,121.96296296296296,113.94907407407408,100.27777777777777,94.7824074074074,96.42129629629629,103.05555555555556
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,123.0,115.29166666666667,99.67129629629629,93.63425925925925,96.4675925925926,103.05555555555556
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,121.94907407407408,112.50462962962963,100.67592592592592,94.18981481481481,97.76851851851852,103.14814814814815
reviews_per_program,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,125.13888888888889,124.78703703703704,121.94907407407408,113.95833333333333,100.70833333333333,94.37037037037037,96.46296296296296,103.375
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999213836477987,0.9979035639412998,0.9879245283018868,0.9506575185820468,0.895545073375262,0.8343009192065796,0.7762803234501348
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997641509433962,0.9975541579315165,0.9864150943396226,0.9517438536306461,0.8969601677148847,0.8346879535558781,0.7762803234501348
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996069182389937,0.996785464709993,0.9850943396226415,0.9532304173813608,0.8975366876310272,0.8350266086115142,0.7762803234501348
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996069182389937,0.9972746331236897,0.9861006289308176,0.9497998856489422,0.8989517819706498,0.8333817126269957,0.7759658580413298
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991352201257861,0.9982529699510831,0.9834591194968554,0.9556317895940537,0.8983752620545074,0.8338655055636188,0.7761904761904762
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984626135569532,0.9877987421383648,0.9523727844482561,0.8963836477987421,0.834059022738268,0.7761455525606469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997641509433962,0.9971348707197764,0.9859748427672956,0.9522584333905089,0.894706498951782,0.8349782293178519,0.7762803234501348
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979035639412998,0.9889937106918238,0.9524299599771298,0.8992138364779875,0.8350266086115142,0.7762803234501348
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996785464709993,0.9879874213836478,0.9493424814179531,0.8981132075471698,0.8330430575713594,0.7761455525606469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9971348707197764,0.9862264150943396,0.9502572898799314,0.8983752620545074,0.8349782293178519,0.7758310871518419
pct_interview_given_nosignal,0.6392896781354052,0.6167452830188679,0.5911949685534591,0.5619946091644205,0.5283018867924528,0.4889937106918239,0.4425385934819897,0.3867924528301887,0.31872816212438854,0.2358490566037736,0.14123989218328842,0.06844863731656184,0.02427672955974843,0.00550314465408805,0.0
pct_interview_given_nosignal,0.6392896781354052,0.6167452830188679,0.5911949685534591,0.5619946091644205,0.5283018867924528,0.4889937106918239,0.4425385934819897,0.3867924528301887,0.31886792452830187,0.23624213836477986,0.14339622641509434,0.06645702306079665,0.02088050314465409,0.0042452830188679245,0.0
pct_interview_given_nosignal,0.6392896781354052,0.6167452830188679,0.5911949685534591,0.5619946091644205,0.5283018867924528,0.4889937106918239,0.4425385934819897,0.3867924528301887,0.3190076869322152,0.2371069182389937,0.14528301886792452,0.06373165618448637,0.01949685534591195,0.0031446540880503146,0.0
pct_interview_given_nosignal,0.6392896781354052,0.6167452830188679,0.5911949685534591,0.5619946091644205,0.5283018867924528,0.4889937106918239,0.4425385934819897,0.3867924528301887,0.3190076869322152,0.2365566037735849,0.14384546271338725,0.070020964360587,0.01610062893081761,0.008490566037735849,0.0014675052410901468
