Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unmatched_applicants,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.3183023872679,127.0026525198939,103.3315649867374,88.54111405835543,89.42175066312997,96.61007957559681,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.0291777188329,124.88328912466844,106.21220159151194,88.37400530503979,89.0132625994695,96.55437665782493,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,130.21485411140583,126.3395225464191,106.0212201591512,89.80901856763926,89.53050397877985,96.51989389920425,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.12997347480106,125.12201591511936,104.72944297082228,89.0,90.58355437665783,96.61538461538461,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,126.3368700265252,104.48541114058355,89.76657824933687,89.49071618037135,96.43236074270557,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.10079575596816,125.41379310344827,104.3315649867374,88.26790450928382,89.9814323607427,96.61007957559681,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,130.9761273209549,125.36339522546419,107.12201591511936,89.76127320954907,89.34482758620689,96.51458885941645,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,130.6206896551724,123.91511936339522,105.3395225464191,89.08753315649868,89.09018567639258,96.55172413793103,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.15649867374006,124.0238726790451,106.16710875331565,90.84350132625995,89.15384615384616,96.62068965517241,105.19893899204244
reviews_per_program,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.49867374005305,131.3209549071618,124.43236074270557,105.0132625994695,90.38196286472149,88.6737400530504,96.51458885941645,105.19893899204244
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999495713565305,0.9961530149124703,0.9653177004538578,0.9016641452344932,0.8192738275340393,0.7465273002338055,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9991931417044881,0.9947266047114761,0.966338880484115,0.9021684316691881,0.8190922844175492,0.7464997937010039,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9989914271306102,0.9953749729846553,0.9650907715582451,0.8985375693393848,0.819697428139183,0.7465823132994086,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999899142713061,0.9939053382321158,0.9681543116490167,0.8994452849218356,0.8191225416036308,0.7464447806354009,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959368921547439,0.9678517397881997,0.8996469994957136,0.8193343419062027,0.7466373263650117,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999899142713061,0.9940350118867517,0.9675113464447807,0.9015969070432005,0.8192435703479577,0.7464997937010039,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999899142713061,0.9949859520207478,0.9649016641452345,0.9005547150781644,0.8196671709531014,0.7462522349057902,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999697428139183,0.9933434190620273,0.9686459909228442,0.9003530005042865,0.8201815431164902,0.7465823132994086,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999697428139183,0.9952020747784742,0.9647125567322239,0.8968566145570684,0.8198184568835098,0.7465273002338055,0.6844175491679274
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999495713565305,0.9934298681651178,0.963464447806354,0.8979324256177509,0.8205143721633888,0.7465823132994086,0.6844175491679274
