Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,1650.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1531.0,1527.0,1533.0,1544.0,1544.0,1562.0,1562.0,1578.0,1582.0,1605.0,1623.0,1631.0,1648.0
unmatched_applicants,1666.0,1527.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1531.0,1541.0,1553.0,1564.0,1566.0,1581.0,1602.0,1598.0,1628.0,1628.0,1646.0
unmatched_applicants,1664.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1536.0,1530.0,1532.0,1548.0,1555.0,1573.0,1578.0,1595.0,1605.0,1611.0,1628.0,1650.0
unmatched_applicants,1657.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1527.0,1533.0,1532.0,1534.0,1552.0,1564.0,1567.0,1579.0,1600.0,1594.0,1620.0,1642.0,1645.0
unmatched_applicants,1651.0,1529.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1537.0,1531.0,1539.0,1551.0,1566.0,1564.0,1587.0,1593.0,1613.0,1635.0,1628.0,1657.0
unmatched_applicants,1664.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1530.0,1533.0,1531.0,1530.0,1551.0,1560.0,1560.0,1575.0,1591.0,1624.0,1626.0,1632.0,1647.0
unmatched_applicants,1656.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1530.0,1529.0,1537.0,1540.0,1551.0,1561.0,1561.0,1579.0,1595.0,1600.0,1615.0,1641.0,1650.0
unmatched_applicants,1664.0,1527.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1533.0,1531.0,1538.0,1543.0,1557.0,1572.0,1574.0,1584.0,1613.0,1622.0,1634.0,1651.0
unmatched_applicants,1659.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1533.0,1531.0,1541.0,1565.0,1547.0,1579.0,1605.0,1604.0,1618.0,1625.0,1651.0
unmatched_applicants,1647.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1529.0,1533.0,1538.0,1546.0,1557.0,1568.0,1575.0,1588.0,1600.0,1601.0,1637.0,1643.0
unfilled_spots,123.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,17.0,17.0,35.0,35.0,51.0,55.0,78.0,96.0,104.0,121.0
unfilled_spots,139.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,26.0,37.0,39.0,54.0,75.0,71.0,101.0,101.0,119.0
unfilled_spots,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,21.0,28.0,46.0,51.0,68.0,78.0,84.0,101.0,123.0
unfilled_spots,130.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,7.0,25.0,37.0,40.0,52.0,73.0,67.0,93.0,115.0,118.0
unfilled_spots,124.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,12.0,24.0,39.0,37.0,60.0,66.0,86.0,108.0,101.0,130.0
unfilled_spots,137.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,3.0,24.0,33.0,33.0,48.0,64.0,97.0,99.0,105.0,120.0
unfilled_spots,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,13.0,24.0,34.0,34.0,52.0,68.0,73.0,88.0,114.0,123.0
unfilled_spots,137.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,11.0,16.0,30.0,45.0,47.0,57.0,86.0,95.0,107.0,124.0
unfilled_spots,132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,14.0,38.0,20.0,52.0,78.0,77.0,91.0,98.0,124.0
unfilled_spots,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,19.0,30.0,41.0,48.0,61.0,73.0,74.0,110.0,116.0
reviews_per_program,201.631299734748,201.631299734748,201.631299734748,201.631299734748,199.29177718832892,174.81962864721484,125.29708222811671,81.81697612732096,72.62334217506631,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114
reviews_per_program,201.631299734748,201.631299734748,201.631299734748,201.631299734748,197.55437665782495,171.88594164456234,122.82493368700266,81.44827586206897,72.24668435013263,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114
