Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,524.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,498.0,504.0,508.0
unmatched_applicants,528.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,494.0,495.0,499.0,507.0,503.0
unmatched_applicants,522.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,496.0,501.0,504.0,512.0
unmatched_applicants,525.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,499.0,502.0,510.0
unmatched_applicants,524.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,493.0,502.0,509.0,505.0
unmatched_applicants,526.0,494.0,493.0,493.0,493.0,493.0,493.0,494.0,494.0,499.0,504.0,503.0,503.0
unmatched_applicants,524.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,494.0,500.0,507.0,509.0
unmatched_applicants,525.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500.0,496.0,505.0,504.0
unmatched_applicants,523.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,503.0,510.0,499.0
unmatched_applicants,522.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,497.0,499.0,504.0,504.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,11.0,15.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,14.0,10.0
unfilled_spots,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,11.0,19.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,17.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,16.0,12.0
unfilled_spots,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,10.0,10.0
unfilled_spots,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,14.0,16.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,12.0,11.0
unfilled_spots,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,17.0,6.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,11.0,11.0
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,82.28571428571429,58.45142857142857,34.82857142857143,35.4,40.72,46.777142857142856,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,81.86285714285714,52.72571428571428,37.58857142857143,35.182857142857145,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,83.36571428571429,54.57142857142857,36.41142857142857,36.16,40.93714285714286,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,82.22857142857143,56.04571428571428,37.65714285714286,35.462857142857146,40.72,46.76571428571429,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,82.72571428571429,58.94285714285714,38.44,35.582857142857144,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,81.37142857142857,58.58857142857143,35.902857142857144,35.56,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,83.90857142857143,54.36571428571428,38.777142857142856,36.56,40.91428571428571,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,82.00571428571429,57.92,37.994285714285716,35.2,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,86.78857142857143,83.11428571428571,54.222857142857144,37.66285714285714,37.06857142857143,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,82.22857142857143,57.54857142857143,39.777142857142856,36.348571428571425,40.988571428571426,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429
pct_interview_given_signal,0.0,1.0,1.0,0.9950884086444007,0.9346758349705304,0.8102161100196463,0.6868041912246234,0.5893909626719057,0.5154715127701375,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
pct_interview_given_signal,0.0,1.0,1.0,0.9941060903732809,0.9413064833005894,0.8108055009823183,0.6874590700720367,0.5893909626719057,0.5157170923379175,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
pct_interview_given_signal,0.0,1.0,1.0,0.9977079240340537,0.9273084479371316,0.8117878192534381,0.6859855926653569,0.5888296379455515,0.5157170923379175,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
pct_interview_given_signal,0.0,1.0,1.0,0.9954158480681073,0.9292730844793713,0.8100196463654225,0.6868041912246234,0.5893909626719057,0.5154715127701375,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
pct_interview_given_signal,0.0,1.0,1.0,0.991486574983628,0.93762278978389,0.8111984282907662,0.6869679109364768,0.5893909626719057,0.5157170923379175,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
pct_interview_given_signal,0.0,1.0,1.0,0.9977079240340537,0.931237721021611,0.8143418467583498,0.6869679109364768,0.5893909626719057,0.5157170923379175,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
pct_interview_given_signal,0.0,1.0,1.0,0.9954158480681073,0.9405697445972495,0.8096267190569745,0.6859855926653569,0.5892506314903172,0.5157170923379175,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
pct_interview_given_signal,0.0,1.0,1.0,0.9927963326784545,0.9307465618860511,0.8055009823182712,0.6872953503601834,0.5893909626719057,0.5157170923379175,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
pct_interview_given_signal,0.0,1.0,0.9990176817288802,0.9891944990176817,0.9356581532416502,0.8137524557956778,0.6856581532416502,0.5893909626719057,0.5157170923379175,0.45841519318926,0.412573673870334,0.3750669762457582,0.343811394891945
