Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,1372.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1258.0,1258.0,1269.0,1272.0,1280.0,1283.0,1293.0,1326.0,1312.0,1338.0
unmatched_applicants,1370.0,1264.0,1263.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1263.0,1279.0,1280.0,1292.0,1297.0,1321.0,1333.0,1344.0
unmatched_applicants,1368.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1261.0,1259.0,1272.0,1281.0,1282.0,1287.0,1312.0,1324.0,1333.0
unmatched_applicants,1373.0,1258.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1258.0,1262.0,1263.0,1280.0,1283.0,1281.0,1315.0,1318.0,1317.0,1337.0
unmatched_applicants,1377.0,1260.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1260.0,1264.0,1267.0,1270.0,1285.0,1283.0,1303.0,1314.0,1312.0,1339.0
unmatched_applicants,1362.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1258.0,1260.0,1264.0,1275.0,1278.0,1289.0,1297.0,1308.0,1319.0,1336.0
unmatched_applicants,1370.0,1263.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1259.0,1271.0,1271.0,1281.0,1291.0,1307.0,1307.0,1321.0,1350.0
unmatched_applicants,1385.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1258.0,1265.0,1286.0,1272.0,1305.0,1292.0,1328.0,1313.0,1334.0
unmatched_applicants,1379.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1262.0,1264.0,1277.0,1273.0,1282.0,1305.0,1316.0,1324.0,1353.0
unmatched_applicants,1370.0,1260.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1262.0,1286.0,1279.0,1295.0,1299.0,1317.0,1322.0,1352.0
