Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.52,221.18
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.144,222.124
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.392,221.784
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.244,221.26
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.392,221.776
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.292,221.756
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.452,222.076
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.504,221.544
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.752,221.304
reviews_per_program,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.888,223.232,221.56
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992496248124062,0.9937468734367184
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991870935467734,0.9956324316004156
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994372186093047,0.99361219071074
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994372186093047,0.9940354792781005
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993746873436719,0.9938430753838458
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996039686509922,0.9951321814753531
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996664999166249,0.9947473736868434
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996248124062032,0.993054219417401
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999583124895781,0.9958055951052449
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997081874270468,0.9953438257590334
pct_interview_given_nosignal,0.9732008861573644,0.9711971370300535,0.9718609304652326,0.9666424121151485,0.9618309154577289,0.9580623645155911,0.9527576288144072,0.9493675409133138,0.9438886109721527,0.9329664832416208,0.9112681340670336,0.8746039686509922,0.8341670835417709,0.6903451725862931
pct_interview_given_nosignal,0.9732366183091545,0.9701581560010775,0.9701100550275138,0.9672563554504525,0.9613806903451726,0.961953198821633,0.9556340670335167,0.9470806831987423,0.9358846089711522,0.9299149574787394,0.9025137568784393,0.8818575954643989,0.8076538269134568,0.7141070535267634
pct_interview_given_nosignal,0.9755592081755163,0.9726978874052411,0.9693179923294981,0.9671654008822593,0.9631065532766383,0.9589794897448725,0.9567596298149075,0.948009719145287,0.9360513590128398,0.928864432216108,0.9120810405202602,0.8830248457562114,0.8039019509754878,0.7053526763381691
pct_interview_given_nosignal,0.9701457871793039,0.9705622041790126,0.9715691178922795,0.9639592523534495,0.9630065032516258,0.9567005725084765,0.9470360180090045,0.9492960766097335,0.9414707353676839,0.9303651825912956,0.9072661330665333,0.8621810905452726,0.8370435217608805,0.7036018009004502
pct_interview_given_nosignal,0.973522475523476,0.973294339477431,0.9685884608971153,0.9667788439674383,0.9637818909454727,0.9606191984881329,0.9539769884942472,0.9499749874937469,0.9299232949808237,0.9268134067033517,0.9099549774887443,0.8721860930465233,0.8172836418209104,0.7303651825912957
pct_interview_given_nosignal,0.9755592081755163,0.9724285219532843,0.9705060863765216,0.9682568557005775,0.9644322161080541,0.9581179478628203,0.9539144572286143,0.9470092188951619,0.941053860263465,0.9269134567283642,0.8973861930965483,0.8932799733199933,0.8284142071035517,0.715607803901951
pct_interview_given_nosignal,0.974898163367398,0.972178396890753,0.9684633983658496,0.9684842421210605,0.9629064532266133,0.9604802401200601,0.9560405202601301,0.954941756592582,0.9376354844088711,0.9304652326163082,0.9158954477238619,0.8802734700683675,0.8267883941970986,0.7538769384692346
pct_interview_given_nosignal,0.9709676266704781,0.9672913379766807,0.969338836084709,0.9653690481604439,0.9648074037018509,0.9577566561058307,0.9504127063531765,0.954334310012149,0.9398449224612306,0.9310655327663832,0.9139569784892446,0.8686009671502418,0.8172836418209104,0.7123561780890445
pct_interview_given_nosignal,0.97430858286286,0.9720629545542002,0.9699016174754044,0.9718040838601119,0.9625562781390695,0.9585070312934245,0.9529452226113057,0.9455799328235547,0.9415541103885275,0.9314657328664332,0.909079539769885,0.8886943471735868,0.8214107053526764,0.6868434217108554
