Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,993.0,720.0,700.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,686.0,685.0,694.0,708.0,727.0,769.0,808.0,812.0,840.0,864.0,891.0,925.0,927.0,960.0
unmatched_applicants,965.0,711.0,713.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,696.0,715.0,754.0,754.0,767.0,811.0,842.0,873.0,896.0,914.0,937.0,968.0
unmatched_applicants,1012.0,696.0,703.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,685.0,704.0,701.0,744.0,752.0,798.0,789.0,827.0,878.0,883.0,915.0,937.0,978.0
unmatched_applicants,979.0,701.0,697.0,697.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0,685.0,698.0,695.0,742.0,752.0,776.0,823.0,842.0,866.0,892.0,922.0,947.0,976.0
unmatched_applicants,995.0,708.0,716.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,693.0,706.0,737.0,749.0,779.0,817.0,870.0,860.0,878.0,936.0,940.0,952.0
unmatched_applicants,1006.0,704.0,713.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,691.0,711.0,744.0,743.0,794.0,820.0,845.0,895.0,897.0,927.0,940.0,969.0
unmatched_applicants,984.0,700.0,707.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,685.0,693.0,714.0,745.0,742.0,749.0,825.0,830.0,868.0,907.0,924.0,933.0,961.0
unmatched_applicants,1005.0,714.0,701.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,711.0,720.0,740.0,732.0,799.0,825.0,824.0,893.0,856.0,911.0,937.0,961.0
unmatched_applicants,997.0,704.0,710.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,699.0,724.0,727.0,741.0,781.0,794.0,815.0,856.0,893.0,911.0,931.0,959.0
unmatched_applicants,978.0,718.0,698.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,690.0,713.0,748.0,736.0,806.0,827.0,836.0,871.0,893.0,903.0,951.0,977.0
unfilled_spots,308.0,35.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,23.0,42.0,84.0,123.0,127.0,155.0,179.0,206.0,240.0,242.0,275.0
unfilled_spots,280.0,26.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,69.0,69.0,82.0,126.0,157.0,188.0,211.0,229.0,252.0,283.0
unfilled_spots,327.0,11.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,16.0,59.0,67.0,113.0,104.0,142.0,193.0,198.0,230.0,252.0,293.0
unfilled_spots,294.0,16.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,10.0,57.0,67.0,91.0,138.0,157.0,181.0,207.0,237.0,262.0,291.0
unfilled_spots,310.0,23.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,52.0,64.0,94.0,132.0,185.0,175.0,193.0,251.0,255.0,267.0
unfilled_spots,321.0,19.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,26.0,59.0,58.0,109.0,135.0,160.0,210.0,212.0,242.0,255.0,284.0
unfilled_spots,299.0,15.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,29.0,60.0,57.0,64.0,140.0,145.0,183.0,222.0,239.0,248.0,276.0
unfilled_spots,320.0,29.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,35.0,55.0,47.0,114.0,140.0,139.0,208.0,171.0,226.0,252.0,276.0
unfilled_spots,312.0,19.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,39.0,42.0,56.0,96.0,109.0,130.0,171.0,208.0,226.0,246.0,274.0
unfilled_spots,293.0,33.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,28.0,63.0,51.0,121.0,142.0,151.0,186.0,208.0,218.0,266.0,292.0
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,371.68835616438355,371.89383561643837,355.40410958904107,288.0821917808219,220.2123287671233,183.86301369863014,181.88013698630138,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,369.2191780821918,355.32876712328766,288.90410958904107,218.57534246575344,184.23287671232876,181.2568493150685,193.38698630136986,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,371.74657534246575,372.72945205479454,355.3321917808219,293.8972602739726,219.7945205479452,180.7705479452055,181.2876712328767,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,349.7260273972603,279.986301369863,224.87671232876713,184.4041095890411,180.65068493150685,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,369.1917808219178,353.8390410958904,300.86986301369865,216.9417808219178,182.08904109589042,183.90753424657535,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,370.91438356164383,350.291095890411,287.7808219178082,222.22602739726028,184.08561643835617,182.7705479452055,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
