Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,180.0,176.0,175.0,175.0,175.0,175.0,175.0,180.0
unmatched_applicants,180.0,176.0,175.0,175.0,175.0,177.0,177.0,179.0
unmatched_applicants,177.0,175.0,175.0,176.0,175.0,175.0,176.0,176.0
unmatched_applicants,177.0,175.0,176.0,176.0,175.0,175.0,177.0,179.0
unmatched_applicants,177.0,175.0,175.0,175.0,175.0,175.0,176.0,178.0
unmatched_applicants,182.0,176.0,175.0,176.0,175.0,175.0,179.0,182.0
unmatched_applicants,182.0,175.0,175.0,175.0,175.0,176.0,178.0,178.0
unmatched_applicants,180.0,176.0,175.0,175.0,177.0,175.0,176.0,177.0
unmatched_applicants,180.0,175.0,175.0,176.0,175.0,175.0,176.0,179.0
unmatched_applicants,180.0,175.0,175.0,175.0,175.0,176.0,176.0,181.0
unfilled_spots,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
unfilled_spots,5.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0
unfilled_spots,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
unfilled_spots,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
unfilled_spots,7.0,1.0,0.0,1.0,0.0,0.0,4.0,7.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
unfilled_spots,5.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0
unfilled_spots,5.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
reviews_per_program,34.81318681318681,34.81318681318681,32.68131868131868,25.692307692307693,22.53846153846154,23.505494505494507,26.318681318681318,30.46153846153846
reviews_per_program,34.81318681318681,34.81318681318681,33.72527472527472,24.945054945054945,22.428571428571427,23.274725274725274,26.208791208791208,30.46153846153846
reviews_per_program,34.81318681318681,34.81318681318681,31.736263736263737,25.978021978021978,21.9010989010989,22.67032967032967,26.10989010989011,30.46153846153846
reviews_per_program,34.81318681318681,34.81318681318681,32.032967032967036,25.593406593406595,21.01098901098901,22.626373626373628,26.10989010989011,30.46153846153846
reviews_per_program,34.81318681318681,34.81318681318681,31.956043956043956,25.46153846153846,21.824175824175825,22.934065934065934,26.252747252747252,30.46153846153846
reviews_per_program,34.81318681318681,34.81318681318681,32.637362637362635,25.67032967032967,22.021978021978022,21.75824175824176,26.307692307692307,30.52747252747253
reviews_per_program,34.81318681318681,34.81318681318681,33.86813186813187,25.824175824175825,21.406593406593405,22.47252747252747,26.208791208791208,30.46153846153846
reviews_per_program,34.81318681318681,34.81318681318681,32.92307692307692,26.274725274725274,21.560439560439562,22.021978021978022,26.373626373626372,30.46153846153846
reviews_per_program,34.81318681318681,34.81318681318681,33.142857142857146,26.065934065934066,22.043956043956044,22.45054945054945,26.208791208791208,30.46153846153846
reviews_per_program,34.81318681318681,34.81318681318681,32.10989010989011,26.021978021978022,21.725274725274726,22.802197802197803,26.252747252747252,30.46153846153846
pct_interview_given_signal,0.0,1.0,0.9911616161616161,0.9099326599326599,0.788510101010101,0.6540404040404041,0.5568181818181818,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9949494949494949,0.9234006734006734,0.7948232323232324,0.6575757575757576,0.5555555555555556,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9861111111111112,0.9048821548821548,0.7853535353535354,0.658080808080808,0.5580808080808081,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9848484848484849,0.9048821548821548,0.7859848484848485,0.6646464646464646,0.5580808080808081,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9861111111111112,0.9267676767676768,0.7935606060606061,0.6565656565656566,0.5572390572390572,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9848484848484849,0.9132996632996633,0.7815656565656566,0.6696969696969697,0.5572390572390572,0.47799422799422797
pct_interview_given_signal,0.0,1.0,0.9861111111111112,0.9158249158249159,0.7941919191919192,0.6621212121212121,0.5555555555555556,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9936868686868687,0.9124579124579124,0.7967171717171717,0.6646464646464646,0.5555555555555556,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.98989898989899,0.8973063973063973,0.7796717171717171,0.6631313131313131,0.5576599326599326,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9861111111111112,0.9124579124579124,0.7910353535353535,0.6616161616161617,0.5576599326599326,0.47835497835497837
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.2276936026936027,0.12373737373737374,0.04861111111111111,0.026094276094276093,0.003787878787878788,0.0
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.22643097643097643,0.11565656565656565,0.0422979797979798,0.020202020202020204,0.007575757575757576,0.0
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.22937710437710437,0.12676767676767678,0.05176767676767677,0.01936026936026936,0.0,0.0
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.2297979797979798,0.12676767676767678,0.05113636363636364,0.008417508417508417,0.0,0.0
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.22937710437710437,0.11363636363636363,0.043560606060606064,0.021885521885521887,0.0025252525252525255,0.0
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.2297979797979798,0.12171717171717172,0.05555555555555555,0.0,0.0025252525252525255,0.0025252525252525255
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.22937710437710437,0.1202020202020202,0.04292929292929293,0.012626262626262626,0.007575757575757576,0.0
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.22685185185185186,0.12222222222222222,0.04040404040404041,0.008417508417508417,0.007575757575757576,0.0
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.2281144781144781,0.1297979797979798,0.05744949494949495,0.010942760942760943,0.0012626262626262627,0.0
pct_interview_given_nosignal,0.4185606060606061,0.3354978354978355,0.22937710437710437,0.12222222222222222,0.046085858585858584,0.013468013468013467,0.0012626262626262627,0.0
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.41761363636363635,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_interview_given_application,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061,0.4185606060606061
pct_of_app_match_via_signal_given_matched,0.0,0.9363636363636364,0.9728506787330317,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9321266968325792,0.9773755656108597,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9502262443438914,0.9954545454545455,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9457013574660633,0.995475113122172,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9454545454545454,0.9864253393665159,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9230769230769231,0.995475113122172,0.9909502262443439,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9136363636363637,0.9773755656108597,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9230769230769231,0.995475113122172,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9095022624434389,1.0,1.0,1.0,1.0,1.0,1.0
