Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,1063.0,741.0,727.0,726.0,726.0,726.0,726.0,731.0,729.0,742.0,749.0,765.0,762.0,791.0,786.0,792.0,811.0,824.0,813.0,828.0,856.0,846.0,865.0,858.0,893.0,896.0,907.0,909.0,940.0,954.0,951.0,952.0,988.0,990.0,993.0,979.0,1036.0,1036.0,1036.0
unmatched_applicants,1081.0,732.0,726.0,726.0,726.0,726.0,726.0,729.0,733.0,730.0,751.0,753.0,770.0,777.0,788.0,797.0,815.0,818.0,827.0,830.0,856.0,855.0,857.0,865.0,897.0,898.0,906.0,900.0,952.0,937.0,946.0,954.0,986.0,999.0,989.0,1002.0,1044.0,1040.0,1028.0
unmatched_applicants,1078.0,735.0,726.0,726.0,726.0,726.0,726.0,731.0,733.0,740.0,752.0,761.0,769.0,770.0,785.0,803.0,818.0,825.0,820.0,836.0,847.0,852.0,864.0,860.0,901.0,889.0,892.0,900.0,946.0,939.0,953.0,945.0,996.0,989.0,996.0,993.0,1049.0,1035.0,1047.0
unmatched_applicants,1070.0,733.0,726.0,726.0,726.0,726.0,728.0,728.0,729.0,740.0,750.0,757.0,765.0,789.0,787.0,807.0,820.0,819.0,826.0,819.0,860.0,857.0,857.0,863.0,893.0,893.0,899.0,895.0,950.0,937.0,950.0,943.0,980.0,986.0,987.0,992.0,1034.0,1027.0,1028.0
unmatched_applicants,1084.0,732.0,727.0,726.0,726.0,726.0,728.0,729.0,730.0,737.0,750.0,758.0,764.0,772.0,785.0,798.0,810.0,819.0,827.0,829.0,863.0,864.0,866.0,871.0,894.0,896.0,899.0,902.0,949.0,945.0,944.0,934.0,993.0,987.0,989.0,976.0,1053.0,1056.0,1036.0
unmatched_applicants,1078.0,732.0,729.0,726.0,726.0,726.0,727.0,726.0,728.0,743.0,749.0,761.0,762.0,778.0,783.0,799.0,812.0,818.0,833.0,829.0,851.0,858.0,865.0,868.0,893.0,903.0,892.0,907.0,929.0,939.0,936.0,941.0,982.0,982.0,993.0,1002.0,1035.0,1029.0,1025.0
unmatched_applicants,1073.0,733.0,729.0,726.0,726.0,726.0,726.0,733.0,732.0,743.0,757.0,759.0,760.0,776.0,789.0,804.0,815.0,821.0,821.0,829.0,850.0,860.0,860.0,869.0,898.0,895.0,911.0,907.0,937.0,953.0,949.0,936.0,995.0,993.0,994.0,996.0,1034.0,1037.0,1045.0
unmatched_applicants,1068.0,733.0,727.0,727.0,726.0,726.0,726.0,732.0,727.0,737.0,739.0,768.0,772.0,777.0,788.0,795.0,819.0,827.0,825.0,828.0,858.0,860.0,864.0,863.0,910.0,888.0,898.0,900.0,950.0,946.0,943.0,955.0,997.0,1000.0,985.0,994.0,1035.0,1028.0,1035.0
unmatched_applicants,1091.0,737.0,728.0,726.0,726.0,726.0,726.0,733.0,727.0,739.0,741.0,750.0,768.0,776.0,788.0,799.0,811.0,818.0,824.0,830.0,852.0,860.0,860.0,859.0,897.0,889.0,886.0,898.0,953.0,953.0,953.0,945.0,996.0,989.0,985.0,986.0,1027.0,1034.0,1043.0
unmatched_applicants,1073.0,747.0,727.0,726.0,726.0,726.0,730.0,730.0,728.0,739.0,753.0,765.0,769.0,777.0,789.0,795.0,808.0,814.0,817.0,832.0,856.0,852.0,856.0,856.0,893.0,902.0,895.0,892.0,947.0,952.0,941.0,957.0,993.0,988.0,985.0,995.0,1041.0,1026.0,1032.0
