Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,1735.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1725.0,1723.0,1723.0,1729.0,1726.0,1723.0,1726.0,1730.0,1731.0,1736.0,1731.0
unmatched_applicants,1733.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1726.0,1723.0,1725.0,1723.0,1723.0,1728.0,1723.0,1726.0,1741.0,1735.0
unmatched_applicants,1739.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1728.0,1728.0,1731.0,1731.0,1729.0,1737.0,1732.0
unmatched_applicants,1744.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1729.0,1731.0,1727.0,1727.0,1730.0,1732.0
unmatched_applicants,1735.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1725.0,1726.0,1724.0,1734.0,1741.0,1732.0,1730.0
unmatched_applicants,1733.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1724.0,1726.0,1723.0,1723.0,1729.0,1723.0,1733.0,1728.0,1732.0,1735.0,1731.0
unmatched_applicants,1734.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1726.0,1727.0,1723.0,1727.0,1731.0,1727.0,1730.0,1735.0,1735.0
unmatched_applicants,1734.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1727.0,1726.0,1727.0,1731.0,1728.0,1731.0,1731.0
unmatched_applicants,1734.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1724.0,1726.0,1730.0,1725.0,1730.0,1729.0,1735.0,1731.0
unmatched_applicants,1734.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1727.0,1727.0,1736.0,1731.0,1735.0,1732.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,3.0,7.0,8.0,13.0,8.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,18.0,12.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,8.0,6.0,14.0,9.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,4.0,4.0,7.0,9.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,11.0,18.0,9.0,7.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,10.0,5.0,9.0,12.0,8.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,8.0,4.0,7.0,12.0,12.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,8.0,5.0,8.0,8.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,2.0,7.0,6.0,12.0,8.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,13.0,8.0,12.0,9.0
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,542.021978021978,197.5164835164835,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,540.989010989011,190.5934065934066,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,541.3406593406594,210.7032967032967,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,540.934065934066,165.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,554.3296703296703,230.1098901098901,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,540.934065934066,230.07692307692307,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,555.1208791208791,216.3186813186813,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,521.1318681318681,159.05494505494505,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,520.6483516483516,190.93406593406593,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
reviews_per_program,680.065934065934,680.065934065934,680.065934065934,549.1538461538462,189.75824175824175,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846
pct_interview_given_signal,0.0,1.0,1.0,0.9812558575445174,0.8553186504217432,0.6933458294283037,0.577788191190253,0.4952470210202169,0.4333411433926898,0.3851921274601687,0.34667291471415185,0.3151571951946835,0.2888940955951265,0.26667147285703985,0.24762351051010845,0.23111527647610122,0.2166705716963449,0.20392524394950107,0.19259606373008434,0.182459428796922,0.17333645735707592,0.1650823403400723,0.15757859759734175,0.15072735422354427,0.14444704779756326,0.13866916588566072,0.13333573642851992,0.12839737582005623,0.12381175525505422
pct_interview_given_signal,0.0,1.0,1.0,0.9806310527960013,0.8573102155576382,0.6933458294283037,0.577788191190253,0.4952470210202169,0.4333411433926898,0.3851921274601687,0.34667291471415185,0.3151571951946835,0.2888940955951265,0.26667147285703985,0.24762351051010845,0.23111527647610122,0.2166705716963449,0.20392524394950107,0.19259606373008434,0.182459428796922,0.17333645735707592,0.1650823403400723,0.15757859759734175,0.15072735422354427,0.14444704779756326,0.13866916588566072,0.13333573642851992,0.12839737582005623,0.12381175525505422
pct_interview_given_signal,0.0,1.0,1.0,0.9776632302405498,0.8514526710402999,0.6933458294283037,0.577788191190253,0.4952470210202169,0.4333411433926898,0.3851921274601687,0.34667291471415185,0.3151571951946835,0.2888940955951265,0.26667147285703985,0.24762351051010845,0.23111527647610122,0.2166705716963449,0.20392524394950107,0.19259606373008434,0.182459428796922,0.17333645735707592,0.1650823403400723,0.15757859759734175,0.15072735422354427,0.14444704779756326,0.13866916588566072,0.13333573642851992,0.12839737582005623,0.12381175525505422
pct_interview_given_signal,0.0,1.0,1.0,0.9843798812870977,0.8581302717900656,0.6933458294283037,0.577788191190253,0.4952470210202169,0.4333411433926898,0.3851921274601687,0.34667291471415185,0.3151571951946835,0.2888940955951265,0.26667147285703985,0.24762351051010845,0.23111527647610122,0.2166705716963449,0.20392524394950107,0.19259606373008434,0.182459428796922,0.17333645735707592,0.1650823403400723,0.15757859759734175,0.15072735422354427,0.14444704779756326,0.13866916588566072,0.13333573642851992,0.12839737582005623,0.12381175525505422
pct_interview_given_signal,0.0,1.0,1.0,0.97922524211184,0.8494611059044048,0.6933458294283037,0.577788191190253,0.4952470210202169,0.4333411433926898,0.3851921274601687,0.34667291471415185,0.3151571951946835,0.2888940955951265,0.26667147285703985,0.24762351051010845,0.23111527647610122,0.2166705716963449,0.20392524394950107,0.19259606373008434,0.182459428796922,0.17333645735707592,0.1650823403400723,0.15757859759734175,0.15072735422354427,0.14444704779756326,0.13866916588566072,0.13333573642851992,0.12839737582005623,0.12381175525505422
pct_interview_given_signal,0.0,1.0,1.0,0.9820368634801625,0.8507497656982193,0.6933458294283037,0.577788191190253,0.4952470210202169,0.4333411433926898,0.3851921274601687,0.34667291471415185,0.3151571951946835,0.2888940955951265,0.26667147285703985,0.24762351051010845,0.23111527647610122,0.2166705716963449,0.20392524394950107,0.19259606373008434,0.182459428796922,0.17333645735707592,0.1650823403400723,0.15757859759734175,0.15072735422354427,0.14444704779756326,0.13866916588566072,0.13333573642851992,0.12839737582005623,0.12381175525505422
