Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,709.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,665.0,663.0,675.0,676.0,686.0,676.0,689.0,703.0,697.0,710.0
unmatched_applicants,721.0,661.0,661.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,668.0,680.0,675.0,693.0,705.0,712.0,716.0
unmatched_applicants,710.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,665.0,668.0,681.0,686.0,684.0,697.0,701.0,715.0
unmatched_applicants,722.0,661.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,666.0,663.0,671.0,676.0,676.0,688.0,682.0,696.0,705.0,712.0
unmatched_applicants,721.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,665.0,676.0,669.0,679.0,696.0,698.0,699.0,716.0
unmatched_applicants,716.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,661.0,671.0,669.0,680.0,676.0,695.0,707.0,701.0,708.0
unmatched_applicants,717.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,668.0,665.0,676.0,687.0,685.0,691.0,699.0,700.0,712.0
unmatched_applicants,718.0,663.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,667.0,662.0,667.0,674.0,677.0,680.0,684.0,698.0,701.0,715.0
unmatched_applicants,719.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,662.0,668.0,673.0,679.0,681.0,695.0,699.0,710.0,713.0
unmatched_applicants,719.0,661.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,666.0,661.0,663.0,688.0,686.0,686.0,695.0,706.0,710.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,14.0,15.0,25.0,15.0,28.0,42.0,36.0,49.0
unfilled_spots,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,19.0,14.0,32.0,44.0,51.0,55.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,20.0,25.0,23.0,36.0,40.0,54.0
unfilled_spots,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,15.0,15.0,27.0,21.0,35.0,44.0,51.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,15.0,8.0,18.0,35.0,37.0,38.0,55.0
unfilled_spots,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,8.0,19.0,15.0,34.0,46.0,40.0,47.0
unfilled_spots,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,15.0,26.0,24.0,30.0,38.0,39.0,51.0
unfilled_spots,57.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,13.0,16.0,19.0,23.0,37.0,40.0,54.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,12.0,18.0,20.0,34.0,38.0,49.0,52.0
unfilled_spots,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,27.0,25.0,25.0,34.0,45.0,49.0
reviews_per_program,154.58333333333334,154.58333333333334,154.58333333333334,154.58333333333334,154.58333333333334,143.375,108.98148148148148,78.39351851851852,69.37037037037037,67.88888888888889,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223
reviews_per_program,154.58333333333334,154.58333333333334,154.58333333333334,154.58333333333334,153.53240740740742,144.24537037037038,112.10648148148148,84.65277777777777,65.93981481481481,67.04629629629629,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223
reviews_per_program,154.58333333333334,154.58333333333334,154.58333333333334,154.58333333333334,154.07407407407408,138.93055555555554,112.67592592592592,80.85185185185185,68.73611111111111,67.58333333333333,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223
