Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,1508.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1337.0,1359.0,1354.0,1351.0,1384.0,1400.0,1416.0,1420.0,1436.0,1453.0,1459.0
unmatched_applicants,1492.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1316.0,1339.0,1350.0,1349.0,1374.0,1395.0,1415.0,1404.0,1431.0,1447.0,1452.0,1474.0
unmatched_applicants,1493.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1321.0,1343.0,1347.0,1369.0,1390.0,1403.0,1404.0,1429.0,1432.0,1457.0,1463.0
unmatched_applicants,1493.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1317.0,1316.0,1319.0,1334.0,1332.0,1348.0,1366.0,1376.0,1411.0,1403.0,1419.0,1441.0,1454.0,1468.0
unmatched_applicants,1491.0,1318.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1333.0,1345.0,1362.0,1370.0,1389.0,1401.0,1408.0,1424.0,1435.0,1460.0,1455.0
unmatched_applicants,1493.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1317.0,1316.0,1316.0,1326.0,1359.0,1351.0,1373.0,1390.0,1409.0,1397.0,1430.0,1435.0,1443.0,1462.0
unmatched_applicants,1485.0,1318.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1319.0,1322.0,1327.0,1347.0,1355.0,1372.0,1391.0,1414.0,1416.0,1425.0,1441.0,1456.0,1457.0
unmatched_applicants,1498.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1327.0,1323.0,1339.0,1337.0,1360.0,1389.0,1405.0,1408.0,1418.0,1434.0,1438.0,1462.0
unmatched_applicants,1491.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1320.0,1331.0,1344.0,1348.0,1364.0,1369.0,1413.0,1419.0,1435.0,1438.0,1452.0,1464.0
unmatched_applicants,1497.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1326.0,1325.0,1348.0,1345.0,1372.0,1380.0,1396.0,1414.0,1429.0,1431.0,1460.0,1466.0
unfilled_spots,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,38.0,35.0,68.0,84.0,100.0,104.0,120.0,137.0,143.0
unfilled_spots,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,34.0,33.0,58.0,79.0,99.0,88.0,115.0,131.0,136.0,158.0
unfilled_spots,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,27.0,31.0,53.0,74.0,87.0,88.0,113.0,116.0,141.0,147.0
unfilled_spots,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,18.0,16.0,32.0,50.0,60.0,95.0,87.0,103.0,125.0,138.0,152.0
unfilled_spots,175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,46.0,54.0,73.0,85.0,92.0,108.0,119.0,144.0,139.0
unfilled_spots,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,43.0,35.0,57.0,74.0,93.0,81.0,114.0,119.0,127.0,146.0
unfilled_spots,169.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,31.0,39.0,56.0,75.0,98.0,100.0,109.0,125.0,140.0,141.0
unfilled_spots,182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,23.0,21.0,44.0,73.0,89.0,92.0,102.0,118.0,122.0,146.0
unfilled_spots,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,28.0,32.0,48.0,53.0,97.0,103.0,119.0,122.0,136.0,148.0
unfilled_spots,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,32.0,29.0,56.0,64.0,80.0,98.0,113.0,115.0,144.0,150.0
reviews_per_program,431.0,431.0,431.0,431.0,431.0,427.4973544973545,299.35449735449737,139.4973544973545,131.0952380952381,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,427.27513227513225,293.7195767195767,146.45502645502646,130.92592592592592,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,429.1746031746032,305.4973544973545,138.65608465608466,129.2962962962963,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,423.7037037037037,299.2010582010582,139.23809523809524,129.40740740740742,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,421.95767195767195,300.44973544973544,142.4126984126984,129.3968253968254,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,425.6084656084656,302.031746031746,147.02645502645504,129.33333333333334,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,427.3492063492063,310.5608465608466,133.67724867724868,129.33333333333334,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,429.1375661375661,298.005291005291,147.57142857142858,129.3968253968254,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,421.44444444444446,302.4708994708995,147.8941798941799,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
reviews_per_program,431.0,431.0,431.0,431.0,431.0,424.0846560846561,295.4391534391534,151.24867724867724,131.11640211640213,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9992045077891946,0.9760799911611977,0.8828543018135329,0.7747348359297315,0.6890951276102089,0.6201856148491879,0.5638051044083526,0.5168213457076566,0.47706585757629844,0.4429897248922771,0.4134570765661253,0.38761600928074247,0.36481506755834586,0.34454756380510443,0.3264134814995726,0.31009280742459394,0.29532648326151806,0.2819025522041763,0.26964591949964695,0.2584106728538283
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9996685449121644,0.9702242846094354,0.880628817652351,0.7749005634736493,0.6890951276102089,0.6201856148491879,0.5638051044083526,0.5168213457076566,0.47706585757629844,0.4429897248922771,0.4134570765661253,0.38761600928074247,0.36481506755834586,0.34454756380510443,0.3264134814995726,0.31009280742459394,0.29532648326151806,0.2819025522041763,0.26964591949964695,0.2584106728538283
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9997348359297316,0.976356203734394,0.8824754959988635,0.7750248591315877,0.6890951276102089,0.6201856148491879,0.5638051044083526,0.5168213457076566,0.47706585757629844,0.4429897248922771,0.4134570765661253,0.38761600928074247,0.36481506755834586,0.34454756380510443,0.3264134814995726,0.31009280742459394,0.29532648326151806,0.2819025522041763,0.26964591949964695,0.2584106728538283
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9986741796486576,0.9782896917467683,0.8827122496330319,0.7750662910175671,0.6890951276102089,0.6201856148491879,0.5638051044083526,0.5168213457076566,0.47706585757629844,0.4429897248922771,0.4134570765661253,0.38761600928074247,0.36481506755834586,0.34454756380510443,0.3264134814995726,0.31009280742459394,0.29532648326151806,0.2819025522041763,0.26964591949964695,0.2584106728538283
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9992045077891946,0.9757485360733621,0.882286093091529,0.7751077229035466,0.6890951276102089,0.6201856148491879,0.5638051044083526,0.5168213457076566,0.47706585757629844,0.4429897248922771,0.4134570765661253,0.38761600928074247,0.36481506755834586,0.34454756380510443,0.3264134814995726,0.31009280742459394,0.29532648326151806,0.2819025522041763,0.26964591949964695,0.2584106728538283
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9991382167716274,0.9809965749640923,0.8811970263743548,0.7750662910175671,0.6890951276102089,0.6201856148491879,0.5638051044083526,0.5168213457076566,0.47706585757629844,0.4429897248922771,0.4134570765661253,0.38761600928074247,0.36481506755834586,0.34454756380510443,0.3264134814995726,0.31009280742459394,0.29532648326151806,0.2819025522041763,0.26964591949964695,0.2584106728538283
