Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,321.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,209.0,212.0,214.0,215.0,222.0,225.0,224.0,232.0,237.0,237.0,244.0,248.0,257.0,269.0,276.0,279.0,294.0,307.0,306.0,311.0,324.0
unmatched_applicants,325.0,209.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,209.0,210.0,210.0,217.0,213.0,223.0,221.0,223.0,231.0,232.0,235.0,242.0,246.0,259.0,271.0,276.0,289.0,291.0,302.0,306.0,316.0,318.0
unmatched_applicants,322.0,201.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,203.0,211.0,214.0,217.0,215.0,219.0,222.0,228.0,233.0,233.0,239.0,242.0,245.0,260.0,270.0,273.0,283.0,297.0,299.0,307.0,314.0,314.0
unmatched_applicants,326.0,202.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,201.0,206.0,212.0,214.0,218.0,223.0,227.0,233.0,227.0,237.0,237.0,242.0,250.0,259.0,262.0,275.0,284.0,294.0,300.0,308.0,314.0,318.0
unmatched_applicants,323.0,203.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,201.0,201.0,211.0,207.0,210.0,217.0,220.0,223.0,221.0,230.0,227.0,233.0,239.0,239.0,242.0,255.0,272.0,283.0,287.0,295.0,304.0,307.0,315.0,324.0
unmatched_applicants,325.0,207.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,202.0,211.0,207.0,204.0,217.0,218.0,223.0,221.0,226.0,228.0,235.0,235.0,244.0,241.0,253.0,269.0,279.0,278.0,295.0,303.0,311.0,311.0,323.0
unmatched_applicants,321.0,206.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,203.0,201.0,210.0,211.0,217.0,216.0,227.0,228.0,222.0,232.0,234.0,236.0,242.0,250.0,254.0,268.0,278.0,291.0,295.0,302.0,311.0,316.0,321.0
unmatched_applicants,323.0,203.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,211.0,206.0,213.0,217.0,224.0,230.0,228.0,231.0,230.0,237.0,242.0,244.0,250.0,267.0,274.0,288.0,292.0,303.0,309.0,313.0,325.0
unmatched_applicants,321.0,201.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,206.0,214.0,212.0,218.0,220.0,221.0,227.0,227.0,235.0,240.0,242.0,246.0,258.0,272.0,275.0,286.0,296.0,299.0,309.0,316.0,324.0
unmatched_applicants,321.0,206.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,208.0,207.0,215.0,221.0,224.0,225.0,226.0,227.0,231.0,235.0,241.0,248.0,257.0,272.0,276.0,288.0,295.0,307.0,308.0,313.0,319.0
unfilled_spots,120.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,13.0,14.0,21.0,24.0,23.0,31.0,36.0,36.0,43.0,47.0,56.0,68.0,75.0,78.0,93.0,106.0,105.0,110.0,123.0
unfilled_spots,124.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,9.0,16.0,12.0,22.0,20.0,22.0,30.0,31.0,34.0,41.0,45.0,58.0,70.0,75.0,88.0,90.0,101.0,105.0,115.0,117.0
unfilled_spots,121.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,13.0,16.0,14.0,18.0,21.0,27.0,32.0,32.0,38.0,41.0,44.0,59.0,69.0,72.0,82.0,96.0,98.0,106.0,113.0,113.0
unfilled_spots,125.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,13.0,17.0,22.0,26.0,32.0,26.0,36.0,36.0,41.0,49.0,58.0,61.0,74.0,83.0,93.0,99.0,107.0,113.0,117.0
unfilled_spots,122.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,9.0,16.0,19.0,22.0,20.0,29.0,26.0,32.0,38.0,38.0,41.0,54.0,71.0,82.0,86.0,94.0,103.0,106.0,114.0,123.0
unfilled_spots,124.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,6.0,3.0,16.0,17.0,22.0,20.0,25.0,27.0,34.0,34.0,43.0,40.0,52.0,68.0,78.0,77.0,94.0,102.0,110.0,110.0,122.0
unfilled_spots,120.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,10.0,16.0,15.0,26.0,27.0,21.0,31.0,33.0,35.0,41.0,49.0,53.0,67.0,77.0,90.0,94.0,101.0,110.0,115.0,120.0
