Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0
unmatched_applicants,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,212.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,73.27272727272727,68.28099173553719,61.22314049586777,53.66115702479339,52.247933884297524,54.03305785123967,54.900826446280995,56.53719008264463,59.32231404958678,63.11570247933884,66.87603305785125,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,73.96694214876032,73.32231404958678,65.63636363636364,60.65289256198347,53.85123966942149,51.65289256198347,52.264462809917354,54.71900826446281,57.34710743801653,60.06611570247934,63.06611570247934,66.87603305785125,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.32231404958678,72.9090909090909,68.16528925619835,60.34710743801653,53.00826446280992,52.446280991735534,52.735537190082646,55.21487603305785,56.53719008264463,59.88429752066116,63.099173553719005,66.87603305785125,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.3305785123967,72.23140495867769,67.59504132231405,60.12396694214876,55.88429752066116,52.86776859504132,53.06611570247934,53.93388429752066,57.446280991735534,59.99173553719008,63.239669421487605,66.9504132231405,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,73.4297520661157,68.90082644628099,59.94214876033058,53.578512396694215,51.33057851239669,54.09090909090909,54.43801652892562,56.46280991735537,59.49586776859504,62.94214876033058,66.93388429752066,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,72.53719008264463,65.83471074380165,61.02479338842975,52.603305785123965,50.81818181818182,53.87603305785124,54.396694214876035,57.47107438016529,59.93388429752066,63.18181818181818,66.87603305785125,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,73.30578512396694,72.61157024793388,69.25619834710744,60.107438016528924,55.14049586776859,51.917355371900825,53.20661157024794,54.14049586776859,57.239669421487605,59.6198347107438,63.04132231404959,66.87603305785125,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,72.95867768595042,68.29752066115702,59.64462809917355,55.8099173553719,52.52066115702479,53.34710743801653,54.46280991735537,57.43801652892562,59.710743801652896,63.33884297520661,66.87603305785125,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,73.98347107438016,68.60330578512396,60.81818181818182,57.429752066115704,52.37190082644628,52.85123966942149,54.03305785123967,55.892561983471076,59.47107438016529,63.247933884297524,66.87603305785125,70.8099173553719
reviews_per_program,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,74.74380165289256,73.35537190082644,68.21487603305785,61.50413223140496,55.72727272727273,52.28099173553719,52.6198347107438,54.09090909090909,57.11570247933884,59.47933884297521,63.413223140495866,66.87603305785125,70.8099173553719
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9963985594237695,0.9826680672268907,0.9544817927170869,0.9149159663865546,0.8565699006875478,0.8121498599439776,0.7622818358112475,0.7168367346938775,0.6749299719887956,0.6326155462184874,0.5961443400889768,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9996498599439776,0.9981992797118847,0.9787289915966386,0.9572829131652661,0.9210084033613445,0.8621084797555386,0.8093487394957983,0.7567873303167421,0.7151860744297719,0.6728291316526611,0.6330094537815126,0.5961443400889768,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9985994397759104,0.9990996398559424,0.990546218487395,0.9575163398692811,0.91890756302521,0.8697478991596639,0.8061974789915967,0.7605042016806722,0.7163865546218487,0.6728291316526611,0.6327468487394958,0.5961443400889768,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9960984393757503,0.9881827731092437,0.9640522875816994,0.9149159663865546,0.8647822765469825,0.814250700280112,0.768584356819651,0.7106842737094838,0.673109243697479,0.6301207983193278,0.5958971824023727,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945978391356542,0.9897584033613446,0.9493464052287581,0.9247899159663866,0.8565699006875478,0.8042717086834734,0.7619586296056884,0.7163865546218487,0.6728291316526611,0.6334033613445378,0.5957736035590707,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9957983193277311,0.9847689075630253,0.9575163398692811,0.9193277310924369,0.8707028265851795,0.8091736694677871,0.7619586296056884,0.7156362545018007,0.6714285714285714,0.6314338235294118,0.5961443400889768,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9992997198879552,0.9978991596638656,0.9879201680672269,0.9516806722689075,0.9134453781512605,0.8607715813598167,0.8093487394957983,0.7640594699418228,0.7127851140456183,0.6735294117647059,0.6332720588235294,0.5961443400889768,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9981992797118847,0.9831932773109243,0.9549486461251168,0.9155462184873949,0.8695569136745608,0.8146008403361344,0.7608274078862314,0.7108343337334934,0.673389355742297,0.6316964285714286,0.5961443400889768,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998499399759904,0.9810924369747899,0.9554154995331466,0.9102941176470588,0.8651642475171887,0.8119747899159664,0.7629282482223658,0.718187274909964,0.6724089635854342,0.6320903361344538,0.5961443400889768,0.5630252100840336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996998799519808,0.9913340336134454,0.9556489262371616,0.9119747899159664,0.862681436210848,0.8109243697478992,0.7640594699418228,0.7156362545018007,0.673109243697479,0.6307773109243697,0.5961443400889768,0.5630252100840336
pct_interview_given_nosignal,0.5333923042901371,0.507469654528478,0.4784972812654474,0.44590336134453784,0.40896358543417366,0.3667466986794718,0.31803490627020037,0.26330532212885155,0.206646294881589,0.15441176470588236,0.10947712418300654,0.08902310924369748,0.05552220888355342,0.03746498599439776,0.019747899159663865,0.0026260504201680674,0.004201680672268907,0.0,0.0
pct_interview_given_nosignal,0.5333923042901371,0.507469654528478,0.4784972812654474,0.44590336134453784,0.40896358543417366,0.3667466986794718,0.31819650937297994,0.2622549019607843,0.209511077158136,0.151890756302521,0.10270774976657329,0.08140756302521009,0.06032412965186074,0.04936974789915966,0.024369747899159664,0.01050420168067227,0.0021008403361344537,0.0,0.0
pct_interview_given_nosignal,0.5333923042901371,0.507469654528478,0.4784972812654474,0.44590336134453784,0.40896358543417366,0.3667466986794718,0.31868131868131866,0.2617296918767507,0.20091673032849502,0.15168067226890755,0.10504201680672269,0.07090336134453781,0.06572629051620649,0.04131652661064426,0.02100840336134454,0.01050420168067227,0.0035014005602240898,0.0,0.0
pct_interview_given_nosignal,0.5332817337461301,0.507469654528478,0.4784972812654474,0.44590336134453784,0.40896358543417366,0.3667466986794718,0.31803490627020037,0.26348039215686275,0.2026355996944232,0.1457983193277311,0.10947712418300654,0.07773109243697479,0.05192076830732293,0.023809523809523808,0.03697478991596639,0.009453781512605041,0.015406162464985995,0.0021008403361344537,0.0
