Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,1223.0,909.0,899.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,890.0,903.0,914.0,919.0,934.0,972.0,986.0,1000.0,1028.0,1041.0,1061.0,1083.0,1097.0,1108.0,1111.0,1149.0,1162.0,1167.0,1170.0
unmatched_applicants,1207.0,912.0,899.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,895.0,895.0,904.0,909.0,943.0,979.0,973.0,996.0,1023.0,1038.0,1065.0,1078.0,1096.0,1119.0,1119.0,1157.0,1176.0,1169.0,1183.0
unmatched_applicants,1201.0,919.0,904.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,890.0,890.0,892.0,896.0,918.0,917.0,939.0,957.0,968.0,994.0,1026.0,1039.0,1046.0,1085.0,1103.0,1104.0,1134.0,1147.0,1162.0,1177.0,1178.0
unmatched_applicants,1220.0,929.0,900.0,894.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,895.0,890.0,910.0,916.0,911.0,939.0,959.0,985.0,1009.0,1020.0,1051.0,1053.0,1080.0,1092.0,1116.0,1119.0,1146.0,1164.0,1167.0,1179.0
unmatched_applicants,1221.0,915.0,903.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,894.0,894.0,922.0,916.0,937.0,956.0,985.0,1003.0,1014.0,1026.0,1060.0,1080.0,1105.0,1123.0,1113.0,1152.0,1172.0,1163.0,1172.0
unmatched_applicants,1208.0,907.0,894.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,891.0,897.0,917.0,903.0,943.0,954.0,976.0,994.0,1033.0,1053.0,1067.0,1089.0,1102.0,1106.0,1113.0,1173.0,1170.0,1176.0,1171.0
unmatched_applicants,1216.0,915.0,900.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,900.0,899.0,913.0,916.0,951.0,947.0,985.0,1002.0,1008.0,1044.0,1065.0,1068.0,1101.0,1103.0,1118.0,1158.0,1160.0,1177.0,1180.0
unmatched_applicants,1210.0,919.0,901.0,894.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,895.0,896.0,916.0,925.0,937.0,953.0,983.0,998.0,1025.0,1036.0,1056.0,1075.0,1088.0,1118.0,1125.0,1160.0,1167.0,1183.0,1188.0
unmatched_applicants,1202.0,909.0,898.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,890.0,894.0,907.0,906.0,913.0,945.0,969.0,990.0,1006.0,1029.0,1049.0,1070.0,1075.0,1103.0,1112.0,1128.0,1151.0,1157.0,1171.0,1186.0
unmatched_applicants,1203.0,925.0,899.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,910.0,923.0,909.0,945.0,965.0,985.0,1013.0,1017.0,1049.0,1054.0,1085.0,1098.0,1125.0,1125.0,1142.0,1170.0,1172.0,1170.0
unfilled_spots,333.0,19.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,24.0,29.0,44.0,82.0,96.0,110.0,138.0,151.0,171.0,193.0,207.0,218.0,221.0,259.0,272.0,277.0,280.0
unfilled_spots,317.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,14.0,19.0,53.0,89.0,83.0,106.0,133.0,148.0,175.0,188.0,206.0,229.0,229.0,267.0,286.0,279.0,293.0
unfilled_spots,311.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,28.0,27.0,49.0,67.0,78.0,104.0,136.0,149.0,156.0,195.0,213.0,214.0,244.0,257.0,272.0,287.0,288.0
unfilled_spots,330.0,39.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,26.0,21.0,49.0,69.0,95.0,119.0,130.0,161.0,163.0,190.0,202.0,226.0,229.0,256.0,274.0,277.0,289.0
unfilled_spots,331.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,32.0,26.0,47.0,66.0,95.0,113.0,124.0,136.0,170.0,190.0,215.0,233.0,223.0,262.0,282.0,273.0,282.0
unfilled_spots,318.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,27.0,13.0,53.0,64.0,86.0,104.0,143.0,163.0,177.0,199.0,212.0,216.0,223.0,283.0,280.0,286.0,281.0
unfilled_spots,326.0,25.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,23.0,26.0,61.0,57.0,95.0,112.0,118.0,154.0,175.0,178.0,211.0,213.0,228.0,268.0,270.0,287.0,290.0
