Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,1020.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,963.0,968.0,969.0,975.0,982.0,984.0,982.0,979.0,982.0,988.0,998.0,1004.0,1014.0,1021.0
unmatched_applicants,1019.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,963.0,974.0,978.0,981.0,980.0,981.0,982.0,977.0,987.0,999.0,1004.0,1014.0,1017.0
unmatched_applicants,1020.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,969.0,968.0,979.0,984.0,980.0,980.0,982.0,987.0,985.0,994.0,1003.0,1011.0,1018.0
unmatched_applicants,1017.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,964.0,969.0,977.0,981.0,979.0,985.0,982.0,984.0,991.0,996.0,1005.0,1012.0,1020.0
unmatched_applicants,1018.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,963.0,973.0,975.0,978.0,983.0,980.0,982.0,985.0,988.0,1000.0,1007.0,1014.0,1017.0
unmatched_applicants,1021.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,965.0,974.0,973.0,979.0,985.0,979.0,981.0,990.0,994.0,1004.0,1005.0,1011.0,1021.0
unmatched_applicants,1018.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,965.0,969.0,973.0,984.0,981.0,980.0,978.0,984.0,993.0,1002.0,1005.0,1010.0,1018.0
unmatched_applicants,1019.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,961.0,964.0,970.0,974.0,977.0,983.0,981.0,982.0,982.0,990.0,997.0,1003.0,1017.0,1018.0
unmatched_applicants,1018.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,965.0,973.0,977.0,981.0,980.0,979.0,981.0,986.0,988.0,999.0,1004.0,1011.0,1022.0
unmatched_applicants,1020.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,963.0,967.0,972.0,980.0,981.0,981.0,980.0,981.0,994.0,1000.0,1007.0,1010.0,1019.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,18.0,25.0,27.0,25.0,22.0,25.0,31.0,41.0,47.0,57.0,64.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,17.0,21.0,24.0,23.0,24.0,25.0,20.0,30.0,42.0,47.0,57.0,60.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,22.0,27.0,23.0,23.0,25.0,30.0,28.0,37.0,46.0,54.0,61.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,12.0,20.0,24.0,22.0,28.0,25.0,27.0,34.0,39.0,48.0,55.0,63.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,18.0,21.0,26.0,23.0,25.0,28.0,31.0,43.0,50.0,57.0,60.0
unfilled_spots,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,16.0,22.0,28.0,22.0,24.0,33.0,37.0,47.0,48.0,54.0,64.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,16.0,27.0,24.0,23.0,21.0,27.0,36.0,45.0,48.0,53.0,61.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,13.0,17.0,20.0,26.0,24.0,25.0,25.0,33.0,40.0,46.0,60.0,61.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,16.0,20.0,24.0,23.0,22.0,24.0,29.0,31.0,42.0,47.0,54.0,65.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,15.0,23.0,24.0,24.0,23.0,24.0,37.0,43.0,50.0,53.0,62.0
reviews_per_program,854.7428571428571,840.2285714285714,93.77142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143
reviews_per_program,854.7428571428571,840.2,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143
reviews_per_program,854.7428571428571,809.3142857142857,93.57142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143
reviews_per_program,854.7428571428571,823.8857142857142,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143
reviews_per_program,854.7428571428571,764.5142857142857,93.62857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143
