Parameter,0,1,2,3,4,5
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,19.5,19.5,19.5,19.5,18.2,18.275
reviews_per_program,19.5,19.5,19.5,19.15,18.775,18.55
reviews_per_program,19.5,19.5,19.5,19.5,18.875,18.75
reviews_per_program,19.5,19.5,19.5,19.5,18.05,18.35
reviews_per_program,19.5,19.5,19.5,19.5,18.725,18.575
reviews_per_program,19.5,19.5,19.5,19.5,18.175,18.6
reviews_per_program,19.5,19.5,19.5,19.3,18.875,18.45
reviews_per_program,19.5,19.5,19.5,19.5,18.85,18.15
reviews_per_program,19.5,19.5,19.5,19.5,18.975,18.375
reviews_per_program,19.5,19.5,19.5,19.5,18.875,18.425
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9807692307692307,0.916923076923077
pct_interview_given_signal,0.0,1.0,1.0,0.9974358974358974,0.9788461538461538,0.9538461538461539
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9569230769230769
