Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,268.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,239.0,239.0,240.0,244.0,243.0,247.0,247.0,249.0,255.0,251.0,253.0,252.0,255.0,261.0
unmatched_applicants,265.0,237.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,238.0,239.0,240.0,246.0,241.0,247.0,246.0,248.0,251.0,252.0,257.0,253.0,261.0,255.0
unmatched_applicants,266.0,238.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,234.0,236.0,237.0,239.0,237.0,238.0,245.0,244.0,247.0,248.0,251.0,251.0,252.0,255.0,259.0,259.0,260.0
unmatched_applicants,265.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,235.0,236.0,238.0,242.0,239.0,243.0,244.0,248.0,244.0,249.0,252.0,250.0,254.0,257.0,258.0,258.0
unmatched_applicants,267.0,234.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,234.0,236.0,236.0,238.0,240.0,247.0,243.0,248.0,247.0,249.0,250.0,255.0,253.0,257.0,260.0,255.0
unmatched_applicants,268.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,238.0,238.0,242.0,244.0,244.0,246.0,246.0,247.0,250.0,254.0,254.0,258.0,259.0,262.0
unmatched_applicants,266.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,238.0,238.0,240.0,242.0,242.0,244.0,252.0,246.0,247.0,247.0,250.0,253.0,255.0,261.0,260.0
unmatched_applicants,271.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,237.0,238.0,240.0,243.0,241.0,241.0,245.0,247.0,249.0,254.0,255.0,251.0,255.0,258.0,260.0
unmatched_applicants,265.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,239.0,238.0,237.0,242.0,237.0,246.0,244.0,244.0,249.0,249.0,250.0,253.0,256.0,254.0,254.0,259.0
unmatched_applicants,268.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,236.0,236.0,239.0,243.0,243.0,246.0,241.0,248.0,252.0,249.0,252.0,254.0,256.0,262.0,258.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,6.0,10.0,9.0,13.0,13.0,15.0,21.0,17.0,19.0,18.0,21.0,27.0
unfilled_spots,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,12.0,7.0,13.0,12.0,14.0,17.0,18.0,23.0,19.0,27.0,21.0
unfilled_spots,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,3.0,4.0,11.0,10.0,13.0,14.0,17.0,17.0,18.0,21.0,25.0,25.0,26.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,8.0,5.0,9.0,10.0,14.0,10.0,15.0,18.0,16.0,20.0,23.0,24.0,24.0
unfilled_spots,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,6.0,13.0,9.0,14.0,13.0,15.0,16.0,21.0,19.0,23.0,26.0,21.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,10.0,10.0,12.0,12.0,13.0,16.0,20.0,20.0,24.0,25.0,28.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,8.0,8.0,10.0,18.0,12.0,13.0,13.0,16.0,19.0,21.0,27.0,26.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,9.0,7.0,7.0,11.0,13.0,15.0,20.0,21.0,17.0,21.0,24.0,26.0
unfilled_spots,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,3.0,8.0,3.0,12.0,10.0,10.0,15.0,15.0,16.0,19.0,22.0,20.0,20.0,25.0
unfilled_spots,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,9.0,9.0,12.0,7.0,14.0,18.0,15.0,18.0,20.0,22.0,28.0,24.0
reviews_per_program,125.88429752066116,125.88429752066116,125.88429752066116,124.97520661157024,121.47107438016529,109.47933884297521,75.20661157024793,53.264462809917354,38.90909090909091,37.63636363636363,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917
reviews_per_program,125.88429752066116,125.88429752066116,125.88429752066116,125.88429752066116,122.3305785123967,103.47107438016529,80.81818181818181,47.85950413223141,33.8099173553719,36.20661157024794,40.107438016528924,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917
reviews_per_program,125.88429752066116,125.88429752066116,125.88429752066116,125.88429752066116,124.92561983471074,113.42148760330579,76.81818181818181,46.28099173553719,37.20661157024794,36.289256198347104,40.239669421487605,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917
reviews_per_program,125.88429752066116,125.88429752066116,125.88429752066116,125.88429752066116,123.33884297520662,108.32231404958678,73.85123966942149,45.710743801652896,36.264462809917354,36.19834710743802,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917
