Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,778.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,727.0,738.0,735.0,745.0,749.0,746.0,755.0,757.0,755.0,762.0,772.0
unmatched_applicants,784.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,726.0,730.0,731.0,736.0,742.0,745.0,747.0,752.0,754.0,760.0,764.0,777.0
unmatched_applicants,779.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,729.0,726.0,726.0,737.0,739.0,742.0,744.0,752.0,750.0,760.0,763.0,765.0
unmatched_applicants,787.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,735.0,733.0,734.0,745.0,750.0,756.0,751.0,764.0,760.0,774.0
unmatched_applicants,781.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,734.0,739.0,733.0,740.0,744.0,751.0,754.0,761.0,758.0,775.0
unmatched_applicants,778.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,729.0,726.0,731.0,733.0,736.0,733.0,739.0,752.0,756.0,755.0,761.0,762.0,766.0
unmatched_applicants,784.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,729.0,736.0,737.0,734.0,742.0,741.0,754.0,749.0,766.0,760.0,766.0
unmatched_applicants,775.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,729.0,727.0,730.0,734.0,734.0,740.0,745.0,751.0,753.0,754.0,764.0,764.0,768.0
unmatched_applicants,774.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,726.0,726.0,726.0,732.0,735.0,736.0,737.0,746.0,755.0,754.0,759.0,765.0,766.0
unmatched_applicants,783.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,734.0,741.0,737.0,746.0,742.0,767.0,757.0,755.0,761.0,770.0
unfilled_spots,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0,9.0,19.0,23.0,20.0,29.0,31.0,29.0,36.0,46.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,10.0,16.0,19.0,21.0,26.0,28.0,34.0,38.0,51.0
