Parameter,0,1,2,3,4
unmatched_applicants,77.0,76.0,76.0,76.0,77.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,77.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,77.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0
unfilled_spots,1.0,0.0,0.0,0.0,1.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,1.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,1.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,16.25,15.55,12.95,12.2,13.4
reviews_per_program,16.25,15.625,12.575,12.15,13.75
reviews_per_program,16.25,15.95,12.6,12.025,13.7
reviews_per_program,16.25,15.875,12.05,12.0,13.275
reviews_per_program,16.25,15.7,13.125,11.425,13.525
reviews_per_program,16.25,14.6,12.1,11.175,13.325
reviews_per_program,16.25,15.95,11.6,11.225,13.1
reviews_per_program,16.25,15.275,11.825,11.5,13.45
reviews_per_program,16.25,15.175,12.525,11.65,13.325
reviews_per_program,16.25,15.075,11.425,11.35,13.55
pct_interview_given_signal,0.0,0.9846153846153847,0.8807692307692307,0.7205128205128205,0.5980769230769231
pct_interview_given_signal,0.0,0.9846153846153847,0.8884615384615384,0.7333333333333333,0.5692307692307692
pct_interview_given_signal,0.0,0.9923076923076923,0.8884615384615384,0.7102564102564103,0.5980769230769231
pct_interview_given_signal,0.0,0.9923076923076923,0.8961538461538462,0.7333333333333333,0.5942307692307692
pct_interview_given_signal,0.0,0.9846153846153847,0.8653846153846154,0.735897435897436,0.5884615384615385
pct_interview_given_signal,0.0,0.9769230769230769,0.8961538461538462,0.7307692307692307,0.6019230769230769
pct_interview_given_signal,0.0,1.0,0.8923076923076924,0.7487179487179487,0.6153846153846154
pct_interview_given_signal,0.0,0.9923076923076923,0.8807692307692307,0.7538461538461538,0.6
pct_interview_given_signal,0.0,0.9692307692307692,0.9038461538461539,0.7564102564102564,0.6019230769230769
