Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,414.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,399.0,404.0,405.0,405.0,407.0,403.0,410.0
unmatched_applicants,414.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,396.0,399.0,402.0,403.0,409.0,406.0,409.0,416.0
unmatched_applicants,413.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,402.0,405.0,412.0,412.0,407.0,411.0
unmatched_applicants,411.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,396.0,399.0,402.0,405.0,406.0,400.0,408.0,409.0,406.0
unmatched_applicants,412.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,399.0,401.0,403.0,402.0,404.0,405.0,405.0,413.0
unmatched_applicants,416.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,396.0,396.0,399.0,403.0,397.0,401.0,403.0,399.0,406.0,405.0,408.0
unmatched_applicants,421.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,399.0,396.0,400.0,398.0,406.0,405.0,407.0,401.0,410.0,407.0
unmatched_applicants,419.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,400.0,396.0,403.0,407.0,407.0,407.0,406.0,413.0,411.0
unmatched_applicants,412.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,396.0,398.0,401.0,403.0,399.0,410.0,410.0,409.0,407.0,417.0
unmatched_applicants,414.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,397.0,397.0,398.0,404.0,399.0,406.0,410.0,417.0,419.0
