Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,448.0,398.0,398.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,399.0,402.0,407.0,405.0,412.0,415.0,424.0,422.0,427.0,427.0,437.0,441.0,446.0,442.0
unmatched_applicants,441.0,396.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,399.0,402.0,404.0,406.0,410.0,410.0,423.0,423.0,422.0,428.0,428.0,436.0,442.0,451.0
unmatched_applicants,449.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,400.0,398.0,396.0,399.0,408.0,398.0,410.0,412.0,415.0,426.0,431.0,421.0,432.0,440.0,448.0,454.0
unmatched_applicants,452.0,398.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,403.0,405.0,400.0,415.0,416.0,419.0,424.0,423.0,433.0,438.0,439.0,443.0,436.0
unmatched_applicants,447.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,401.0,402.0,401.0,407.0,410.0,412.0,416.0,423.0,426.0,431.0,438.0,439.0,437.0,450.0
unmatched_applicants,456.0,401.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,400.0,401.0,406.0,410.0,413.0,419.0,424.0,428.0,433.0,432.0,438.0,440.0,446.0
unmatched_applicants,448.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,397.0,396.0,399.0,402.0,407.0,409.0,415.0,419.0,417.0,433.0,424.0,433.0,436.0,446.0,445.0
unmatched_applicants,453.0,396.0,396.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,400.0,399.0,399.0,400.0,406.0,409.0,414.0,410.0,416.0,423.0,418.0,432.0,436.0,444.0,446.0,450.0
unmatched_applicants,452.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,399.0,407.0,401.0,402.0,412.0,413.0,418.0,424.0,422.0,433.0,434.0,437.0,441.0,441.0
unmatched_applicants,447.0,400.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,403.0,407.0,408.0,407.0,409.0,423.0,429.0,429.0,424.0,433.0,435.0,451.0,443.0
