Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,90.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,78.0,77.0,79.0,80.0,81.0,81.0,82.0,84.0,84.0,81.0,84.0,85.0,86.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,78.0,81.0,82.0,80.0,86.0,86.0,83.0,86.0,83.0,88.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,80.0,78.0,78.0,81.0,80.0,80.0,85.0,84.0,84.0,83.0,84.0,86.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,77.0,78.0,80.0,82.0,86.0,82.0,84.0,83.0,83.0,85.0,87.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,78.0,81.0,81.0,81.0,86.0,82.0,82.0,83.0,84.0,86.0
unmatched_applicants,90.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,80.0,78.0,83.0,84.0,85.0,87.0,82.0,84.0,85.0,88.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,78.0,80.0,82.0,80.0,85.0,84.0,81.0,86.0,83.0,85.0,87.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,79.0,79.0,81.0,79.0,82.0,84.0,85.0,84.0,84.0,83.0,85.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,78.0,80.0,84.0,83.0,84.0,85.0,82.0,84.0,85.0,87.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,78.0,77.0,78.0,78.0,81.0,82.0,83.0,80.0,84.0,83.0,85.0,85.0,86.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,5.0,5.0,6.0,8.0,8.0,5.0,8.0,9.0,10.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,4.0,10.0,10.0,7.0,10.0,7.0,12.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,4.0,9.0,8.0,8.0,7.0,8.0,10.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,6.0,10.0,6.0,8.0,7.0,7.0,9.0,11.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,5.0,10.0,6.0,6.0,7.0,8.0,10.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,7.0,8.0,9.0,11.0,6.0,8.0,9.0,12.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,4.0,9.0,8.0,5.0,10.0,7.0,9.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,6.0,8.0,9.0,8.0,8.0,7.0,9.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,8.0,7.0,8.0,9.0,6.0,8.0,9.0,11.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,5.0,6.0,7.0,4.0,8.0,7.0,9.0,9.0,10.0
reviews_per_program,81.25,81.25,81.25,60.525,49.975,33.275,40.15,31.2,30.225,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0
