Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,270.0,236.0,236.0,234.0,234.0,234.0,234.0,236.0,234.0,237.0,240.0,245.0,248.0,249.0,252.0,248.0,257.0,262.0,261.0
unmatched_applicants,273.0,234.0,234.0,234.0,234.0,234.0,237.0,236.0,235.0,241.0,244.0,241.0,249.0,248.0,250.0,255.0,257.0,259.0,261.0
unmatched_applicants,271.0,236.0,234.0,234.0,234.0,234.0,234.0,236.0,235.0,236.0,236.0,247.0,245.0,250.0,254.0,252.0,257.0,258.0,260.0
unmatched_applicants,271.0,234.0,235.0,234.0,234.0,234.0,236.0,234.0,234.0,238.0,242.0,247.0,250.0,249.0,249.0,251.0,259.0,258.0,260.0
unmatched_applicants,271.0,237.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,236.0,240.0,245.0,243.0,248.0,251.0,254.0,255.0,262.0,262.0
unmatched_applicants,271.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,239.0,238.0,248.0,244.0,252.0,249.0,254.0,259.0,259.0,262.0
unmatched_applicants,269.0,235.0,234.0,234.0,234.0,235.0,235.0,237.0,235.0,236.0,240.0,244.0,244.0,248.0,252.0,252.0,263.0,259.0,260.0
unmatched_applicants,270.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,236.0,235.0,243.0,242.0,246.0,246.0,250.0,253.0,255.0,262.0,262.0
unmatched_applicants,279.0,235.0,234.0,234.0,234.0,234.0,236.0,234.0,234.0,237.0,239.0,246.0,246.0,248.0,251.0,253.0,257.0,262.0,263.0
unmatched_applicants,270.0,236.0,235.0,234.0,234.0,234.0,234.0,234.0,236.0,240.0,241.0,241.0,246.0,246.0,252.0,255.0,259.0,263.0,263.0
unfilled_spots,36.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,11.0,14.0,15.0,18.0,14.0,23.0,28.0,27.0
unfilled_spots,39.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,7.0,10.0,7.0,15.0,14.0,16.0,21.0,23.0,25.0,27.0
unfilled_spots,37.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,13.0,11.0,16.0,20.0,18.0,23.0,24.0,26.0
unfilled_spots,37.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,13.0,16.0,15.0,15.0,17.0,25.0,24.0,26.0
unfilled_spots,37.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,11.0,9.0,14.0,17.0,20.0,21.0,28.0,28.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,14.0,10.0,18.0,15.0,20.0,25.0,25.0,28.0
unfilled_spots,35.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,6.0,10.0,10.0,14.0,18.0,18.0,29.0,25.0,26.0
unfilled_spots,36.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,9.0,8.0,12.0,12.0,16.0,19.0,21.0,28.0,28.0
unfilled_spots,45.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,12.0,12.0,14.0,17.0,19.0,23.0,28.0,29.0
unfilled_spots,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,7.0,12.0,12.0,18.0,21.0,25.0,29.0,29.0
reviews_per_program,82.61157024793388,82.61157024793388,82.09917355371901,62.22314049586777,36.239669421487605,22.975206611570247,24.65289256198347,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
reviews_per_program,82.61157024793388,82.61157024793388,79.0909090909091,60.82644628099174,33.02479338842975,25.56198347107438,24.115702479338843,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
reviews_per_program,82.61157024793388,82.61157024793388,80.05785123966942,61.30578512396694,32.099173553719005,23.760330578512395,24.107438016528924,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
reviews_per_program,82.61157024793388,82.61157024793388,80.24793388429752,63.49586776859504,39.33884297520661,26.107438016528924,24.760330578512395,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
reviews_per_program,82.61157024793388,82.61157024793388,80.88429752066116,63.074380165289256,33.85123966942149,24.619834710743802,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
reviews_per_program,82.61157024793388,82.61157024793388,80.20661157024793,59.97520661157025,31.644628099173552,23.892561983471076,24.15702479338843,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
reviews_per_program,82.61157024793388,82.61157024793388,81.11570247933884,62.04132231404959,34.77685950413223,23.545454545454547,24.760330578512395,28.00826446280992,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
reviews_per_program,82.61157024793388,82.61157024793388,82.0909090909091,65.85950413223141,35.52066115702479,23.380165289256198,25.09917355371901,28.05785123966942,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
reviews_per_program,82.61157024793388,82.61157024793388,79.49586776859505,63.37190082644628,38.413223140495866,26.264462809917354,24.58677685950413,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
