Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,223.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,217.0
unmatched_applicants,221.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,214.0,214.0,214.0,216.0,214.0,216.0
unmatched_applicants,219.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,214.0,215.0
unmatched_applicants,219.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,216.0
unmatched_applicants,220.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,215.0,218.0
unmatched_applicants,223.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,214.0,214.0,217.0
unmatched_applicants,219.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,215.0,215.0,214.0
unmatched_applicants,218.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,214.0,218.0
unmatched_applicants,218.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,214.0,217.0
unmatched_applicants,221.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,217.0,217.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,67.86813186813187,53.45054945054945,39.78021978021978,30.395604395604394,31.054945054945055,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,65.34065934065934,54.67032967032967,36.78021978021978,29.34065934065934,30.46153846153846,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,66.91208791208791,56.40659340659341,34.120879120879124,29.12087912087912,31.0,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,67.74725274725274,54.120879120879124,40.62637362637363,29.406593406593405,31.307692307692307,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,69.01098901098901,55.8021978021978,37.20879120879121,29.186813186813186,30.46153846153846,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,67.79120879120879,55.362637362637365,36.0,28.945054945054945,31.824175824175825,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,66.68131868131869,57.15384615384615,37.05494505494506,30.65934065934066,30.89010989010989,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,68.5934065934066,54.21978021978022,37.252747252747255,29.21978021978022,31.24175824175824,35.23076923076923,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,68.34065934065934,53.956043956043956,35.45054945054945,31.34065934065934,31.01098901098901,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
reviews_per_program,69.62637362637362,69.62637362637362,69.62637362637362,69.01098901098901,56.45054945054945,38.08791208791209,27.703296703296704,30.46153846153846,35.20879120879121,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857
pct_interview_given_signal,0.0,1.0,1.0,0.9991582491582491,0.9488636363636364,0.8691919191919192,0.7571548821548821,0.6562049062049062,0.5744949494949495,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9966329966329966,0.9564393939393939,0.8797979797979798,0.7613636363636364,0.6565656565656566,0.5744949494949495,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9941077441077442,0.9659090909090909,0.8772727272727273,0.7609427609427609,0.6562049062049062,0.5744949494949495,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9941077441077442,0.9678030303030303,0.8696969696969697,0.7563131313131313,0.6558441558441559,0.5744949494949495,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9991582491582491,0.9488636363636364,0.8727272727272727,0.7605218855218855,0.6565656565656566,0.5744949494949495,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9974747474747475,0.9595959595959596,0.8727272727272727,0.76010101010101,0.6547619047619048,0.5744949494949495,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9949494949494949,0.9570707070707071,0.8757575757575757,0.7575757575757576,0.6562049062049062,0.5744949494949495,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9983164983164983,0.9545454545454546,0.8823232323232323,0.7588383838383839,0.6551226551226551,0.5738636363636364,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9991582491582491,0.9494949494949495,0.8732323232323232,0.7575757575757576,0.6554834054834054,0.5744949494949495,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_signal,0.0,1.0,1.0,0.9991582491582491,0.9646464646464646,0.8712121212121212,0.7613636363636364,0.6565656565656566,0.5741792929292929,0.510662177328844,0.4595959595959596,0.41781450872359965,0.382996632996633,0.35353535353535354
pct_interview_given_nosignal,0.28724747474747475,0.23973063973063974,0.18542568542568544,0.12296037296037296,0.0667087542087542,0.022727272727272728,0.005303030303030303,0.0002805836139169473,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28724747474747475,0.23973063973063974,0.18542568542568544,0.12354312354312354,0.06418350168350169,0.01790633608815427,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
