Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,85.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,78.0,80.0,82.0,80.0,82.0,81.0,83.0,79.0,82.0,85.0,86.0,87.0,86.0,85.0,88.0,87.0
unmatched_applicants,91.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,78.0,81.0,81.0,82.0,83.0,80.0,79.0,84.0,83.0,86.0,87.0,88.0,90.0,88.0,89.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,79.0,81.0,81.0,82.0,82.0,82.0,82.0,81.0,87.0,88.0,87.0,85.0,86.0,92.0,87.0
unmatched_applicants,85.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,78.0,81.0,82.0,81.0,80.0,85.0,81.0,83.0,85.0,86.0,85.0,88.0,85.0,92.0,90.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,77.0,76.0,79.0,83.0,80.0,81.0,82.0,81.0,83.0,86.0,88.0,89.0,87.0,89.0,87.0,87.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,80.0,79.0,83.0,82.0,80.0,83.0,84.0,83.0,86.0,88.0,89.0,87.0,87.0,88.0,88.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,79.0,81.0,80.0,83.0,79.0,83.0,83.0,86.0,85.0,85.0,86.0,89.0,86.0,87.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,79.0,79.0,81.0,80.0,81.0,84.0,78.0,81.0,82.0,86.0,85.0,89.0,89.0,89.0,91.0,86.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,78.0,82.0,82.0,84.0,84.0,82.0,81.0,83.0,85.0,85.0,85.0,88.0,85.0,89.0,92.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,78.0,80.0,84.0,81.0,81.0,82.0,80.0,85.0,83.0,88.0,90.0,89.0,90.0,88.0,89.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,4.0,6.0,5.0,7.0,3.0,6.0,9.0,10.0,11.0,10.0,9.0,12.0,11.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,6.0,7.0,4.0,3.0,8.0,7.0,10.0,11.0,12.0,14.0,12.0,13.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,11.0,12.0,11.0,9.0,10.0,16.0,11.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,6.0,5.0,4.0,9.0,5.0,7.0,9.0,10.0,9.0,12.0,9.0,16.0,14.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,7.0,4.0,5.0,6.0,5.0,7.0,10.0,12.0,13.0,11.0,13.0,11.0,11.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,7.0,6.0,4.0,7.0,8.0,7.0,10.0,12.0,13.0,11.0,11.0,12.0,12.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,4.0,7.0,3.0,7.0,7.0,10.0,9.0,9.0,10.0,13.0,10.0,11.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,4.0,5.0,8.0,2.0,5.0,6.0,10.0,9.0,13.0,13.0,13.0,15.0,10.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,6.0,8.0,8.0,6.0,5.0,7.0,9.0,9.0,9.0,12.0,9.0,13.0,16.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,8.0,5.0,5.0,6.0,4.0,9.0,7.0,12.0,14.0,13.0,14.0,12.0,13.0
reviews_per_program,107.25,107.25,107.25,107.25,101.55,67.4,55.925,52.0,52.5,50.15,36.55,40.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,105.725,98.075,71.7,51.975,54.1,47.55,47.975,41.375,40.8,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,104.45,98.175,64.425,54.7,50.15,50.1,53.95,39.1,36.975,40.325,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,107.25,94.375,73.575,56.775,55.475,53.625,43.05,43.85,38.225,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,107.25,95.225,75.175,49.525,54.15,50.4,51.85,42.8,37.15,41.475,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,107.25,99.925,75.075,56.875,54.25,53.275,48.35,37.7,40.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,107.25,95.35,75.75,57.125,53.775,44.65,49.35,36.475,43.25,41.55,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,107.25,91.2,75.45,60.2,50.875,48.625,47.375,37.625,35.75,43.95,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,107.25,93.95,72.65,63.875,50.3,53.3,53.075,41.65,37.05,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
reviews_per_program,107.25,107.25,107.25,102.725,90.775,76.8,65.025,54.95,56.1,49.425,46.975,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25,84.5,87.75,91.0,94.25,97.5,100.75,104.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9215384615384615,0.8743589743589744,0.8186813186813187,0.7317307692307692,0.7051282051282052,0.6561538461538462,0.6013986013986014,0.5538461538461539,0.5112426035502958,0.4747252747252747,0.4430769230769231,0.4153846153846154,0.3909502262443439,0.36923076923076925,0.3497975708502024,0.3323076923076923,0.31648351648351647,0.3020979020979021,0.28896321070234116,0.27692307692307694,0.26584615384615384,0.2556213017751479,0.24615384615384617,0.23736263736263735,0.22917771883289126,0.22153846153846155,0.2143920595533499,0.2076923076923077
pct_interview_given_signal,0.0,1.0,1.0,0.9974358974358974,0.9884615384615385,0.9307692307692308,0.8717948717948718,0.8131868131868132,0.7778846153846154,0.7017094017094017,0.6569230769230769,0.6,0.5538461538461539,0.5112426035502958,0.4747252747252747,0.4430769230769231,0.4153846153846154,0.3909502262443439,0.36923076923076925,0.3497975708502024,0.3323076923076923,0.31648351648351647,0.3020979020979021,0.28896321070234116,0.27692307692307694,0.26584615384615384,0.2556213017751479,0.24615384615384617,0.23736263736263735,0.22917771883289126,0.22153846153846155,0.2143920595533499,0.2076923076923077
pct_interview_given_signal,0.0,1.0,1.0,0.9948717948717949,0.9807692307692307,0.916923076923077,0.8923076923076924,0.8021978021978022,0.7586538461538461,0.6974358974358974,0.6569230769230769,0.6034965034965035,0.5532051282051282,0.5112426035502958,0.4747252747252747,0.4430769230769231,0.4153846153846154,0.3909502262443439,0.36923076923076925,0.3497975708502024,0.3323076923076923,0.31648351648351647,0.3020979020979021,0.28896321070234116,0.27692307692307694,0.26584615384615384,0.2556213017751479,0.24615384615384617,0.23736263736263735,0.22917771883289126,0.22153846153846155,0.2143920595533499,0.2076923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9826923076923076,0.963076923076923,0.8692307692307693,0.8197802197802198,0.7490384615384615,0.7153846153846154,0.6546153846153846,0.6034965034965035,0.5538461538461539,0.5112426035502958,0.4747252747252747,0.4430769230769231,0.4153846153846154,0.3909502262443439,0.36923076923076925,0.3497975708502024,0.3323076923076923,0.31648351648351647,0.3020979020979021,0.28896321070234116,0.27692307692307694,0.26584615384615384,0.2556213017751479,0.24615384615384617,0.23736263736263735,0.22917771883289126,0.22153846153846155,0.2143920595533499,0.2076923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9865384615384616,0.9446153846153846,0.8641025641025641,0.8087912087912088,0.7634615384615384,0.705982905982906,0.6538461538461539,0.6020979020979021,0.5532051282051282,0.5112426035502958,0.4747252747252747,0.4430769230769231,0.4153846153846154,0.3909502262443439,0.36923076923076925,0.3497975708502024,0.3323076923076923,0.31648351648351647,0.3020979020979021,0.28896321070234116,0.27692307692307694,0.26584615384615384,0.2556213017751479,0.24615384615384617,0.23736263736263735,0.22917771883289126,0.22153846153846155,0.2143920595533499,0.2076923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9230769230769231,0.8615384615384616,0.8021978021978022,0.7471153846153846,0.6957264957264957,0.6607692307692308,0.6013986013986014,0.5538461538461539,0.5112426035502958,0.4747252747252747,0.4430769230769231,0.4153846153846154,0.3909502262443439,0.36923076923076925,0.3497975708502024,0.3323076923076923,0.31648351648351647,0.3020979020979021,0.28896321070234116,0.27692307692307694,0.26584615384615384,0.2556213017751479,0.24615384615384617,0.23736263736263735,0.22917771883289126,0.22153846153846155,0.2143920595533499,0.2076923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9807692307692307,0.9276923076923077,0.9025641025641026,0.7923076923076923,0.7528846153846154,0.7094017094017094,0.6592307692307692,0.6,0.5512820512820513,0.5112426035502958,0.4747252747252747,0.4430769230769231,0.4153846153846154,0.3909502262443439,0.36923076923076925,0.3497975708502024,0.3323076923076923,0.31648351648351647,0.3020979020979021,0.28896321070234116,0.27692307692307694,0.26584615384615384,0.2556213017751479,0.24615384615384617,0.23736263736263735,0.22917771883289126,0.22153846153846155,0.2143920595533499,0.2076923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9673076923076923,0.94,0.8615384615384616,0.8252747252747252,0.7826923076923077,0.7076923076923077,0.6576923076923077,0.6041958041958042,0.5525641025641026,0.5112426035502958,0.4747252747252747,0.4430769230769231,0.4153846153846154,0.3909502262443439,0.36923076923076925,0.3497975708502024,0.3323076923076923,0.31648351648351647,0.3020979020979021,0.28896321070234116,0.27692307692307694,0.26584615384615384,0.2556213017751479,0.24615384615384617,0.23736263736263735,0.22917771883289126,0.22153846153846155,0.2143920595533499,0.2076923076923077
