Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,108.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,93.0,92.0,93.0,94.0,95.0,96.0,98.0,100.0,102.0,102.0,102.0,102.0,102.0,104.0
unmatched_applicants,107.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,92.0,93.0,95.0,95.0,97.0,98.0,99.0,102.0,102.0,102.0,102.0,103.0,103.0
unmatched_applicants,108.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,91.0,92.0,93.0,94.0,94.0,96.0,98.0,100.0,102.0,102.0,102.0,102.0,102.0,103.0
unmatched_applicants,110.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,92.0,93.0,94.0,96.0,96.0,98.0,99.0,102.0,102.0,102.0,102.0,103.0,103.0
unmatched_applicants,108.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,91.0,92.0,92.0,93.0,96.0,96.0,98.0,100.0,102.0,102.0,102.0,102.0,103.0,105.0
unmatched_applicants,108.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,92.0,93.0,94.0,95.0,96.0,97.0,99.0,102.0,102.0,102.0,102.0,103.0,105.0
unmatched_applicants,110.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,93.0,92.0,94.0,96.0,97.0,99.0,100.0,102.0,102.0,102.0,102.0,102.0,104.0
unmatched_applicants,109.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,92.0,92.0,94.0,96.0,97.0,97.0,100.0,102.0,102.0,102.0,102.0,102.0,104.0
unmatched_applicants,108.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,92.0,94.0,96.0,97.0,98.0,100.0,102.0,102.0,102.0,102.0,103.0,103.0
unmatched_applicants,109.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,91.0,91.0,91.0,92.0,92.0,94.0,94.0,97.0,98.0,99.0,102.0,102.0,102.0,102.0,103.0,103.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,6.0,8.0,10.0,12.0,12.0,12.0,12.0,12.0,14.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,7.0,8.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,6.0,8.0,10.0,12.0,12.0,12.0,12.0,12.0,13.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,6.0,8.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,6.0,8.0,10.0,12.0,12.0,12.0,12.0,13.0,15.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0,9.0,12.0,12.0,12.0,12.0,13.0,15.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,6.0,7.0,9.0,10.0,12.0,12.0,12.0,12.0,12.0,14.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,7.0,7.0,10.0,12.0,12.0,12.0,12.0,12.0,14.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,6.0,7.0,8.0,10.0,12.0,12.0,12.0,12.0,13.0,13.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,7.0,8.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0
reviews_per_program,91.0,91.0,70.275,25.425,14.3,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,88.025,64.6,32.425,15.925,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,88.25,65.275,28.425,18.725,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,91.0,56.725,31.375,13.0,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,89.6,64.05,30.825,14.45,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,91.0,64.05,18.125,13.0,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,91.0,60.0,27.25,17.15,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,89.75,66.675,27.9,16.7,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,91.0,67.925,24.025,18.55,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,91.0,89.65,63.625,25.45,15.975,16.25,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
pct_interview_given_signal,0.0,1.0,0.9576923076923077,0.7923076923076923,0.6115384615384616,0.49230769230769234,0.41025641025641024,0.3516483516483517,0.3076923076923077,0.27350427350427353,0.24615384615384617,0.22377622377622378,0.20512820512820512,0.1893491124260355,0.17582417582417584,0.1641025641025641,0.15384615384615385,0.14479638009049775,0.13675213675213677,0.12955465587044535,0.12307692307692308,0.11721611721611722,0.11188811188811189,0.10702341137123746,0.10256410256410256,0.09846153846153846
