Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,1780.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1770.0,1775.0
unmatched_applicants,1777.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1770.0
unmatched_applicants,1779.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0
unmatched_applicants,1775.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0
unmatched_applicants,1780.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1778.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1772.0,1772.0
unmatched_applicants,1781.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1772.0
unmatched_applicants,1779.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0
unmatched_applicants,1777.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1770.0,1770.0,1773.0
unmatched_applicants,1779.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1774.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
reviews_per_program,492.46153846153845,492.46153846153845,468.5164835164835,84.45054945054945,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,453.010989010989,89.12087912087912,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,453.6043956043956,84.87912087912088,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,468.2307692307692,84.7032967032967,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,444.14285714285717,80.10989010989012,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,445.42857142857144,79.36263736263736,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,458.94505494505495,98.6923076923077,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,439.56043956043953,89.41758241758242,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,430.2637362637363,84.67032967032966,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
reviews_per_program,492.46153846153845,492.46153846153845,448.4945054945055,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901
pct_interview_given_signal,0.0,1.0,0.9955482661668229,0.7949078412995939,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9967197750702905,0.7947516401124649,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9946110590440488,0.7941268353639488,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9967197750702905,0.7941268353639488,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9943767572633552,0.7947516401124649,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9920337394564198,0.7955326460481099,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9932052483598875,0.7941268353639488,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9932052483598875,0.7928772258669166,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9875820056232427,0.7947516401124649,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_signal,0.0,1.0,0.9962511715089035,0.796001249609497,0.5970009372071228,0.4776007497656982,0.3980006248047485,0.34114339268978444,0.2985004686035614,0.2653337498698323,0.2388003748828491,0.21709124989349918,0.19900031240237426,0.1836925960637301,0.17057169634489222,0.1592002499218994,0.1492502343017807,0.14047080875461712,0.13266687493491616
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.020889853499728703,0.00018223471831719254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.020766536773047895,0.0002082682495053629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.02098850688107335,0.00031240237425804435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.020766536773047895,0.00031240237425804435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.02101317022640951,0.0002082682495053629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.021259803679771126,7.810059356451109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.021136486953090318,0.00031240237425804435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.021136486953090318,0.0005206706237634072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.021728407241158192,0.0002082682495053629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11371446422992815,0.06940018744142455,0.02081586346372022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_interview_given_application,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815,0.11371446422992815
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
