Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,999.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,957.0,957.0,961.0,962.0,967.0,961.0,969.0,977.0,984.0,989.0,996.0,997.0,994.0,993.0,993.0
unmatched_applicants,1003.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,969.0,969.0,969.0,961.0,972.0,961.0,970.0,983.0,983.0,997.0,999.0,995.0,994.0,994.0
unmatched_applicants,999.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,969.0,967.0,968.0,957.0,969.0,967.0,974.0,982.0,986.0,994.0,994.0,996.0,993.0,993.0
unmatched_applicants,1002.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,971.0,961.0,967.0,967.0,964.0,972.0,987.0,987.0,993.0,1002.0,995.0,994.0,995.0
unmatched_applicants,1000.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,965.0,958.0,969.0,961.0,970.0,965.0,975.0,982.0,986.0,994.0,997.0,992.0,995.0,998.0
unmatched_applicants,998.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,963.0,969.0,965.0,957.0,969.0,966.0,966.0,972.0,980.0,987.0,997.0,997.0,995.0,996.0,994.0
unmatched_applicants,995.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,967.0,968.0,966.0,962.0,961.0,967.0,976.0,982.0,981.0,996.0,997.0,997.0,1002.0,994.0
unmatched_applicants,1002.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,960.0,971.0,970.0,969.0,966.0,969.0,975.0,981.0,984.0,995.0,994.0,998.0,997.0,992.0
unmatched_applicants,997.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,961.0,957.0,969.0,961.0,961.0,969.0,961.0,972.0,980.0,988.0,995.0,994.0,997.0,994.0,995.0
unmatched_applicants,1001.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,966.0,969.0,961.0,969.0,961.0,965.0,975.0,975.0,982.0,995.0,992.0,995.0,994.0,1004.0
