Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,262.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,235.0,236.0,237.0,239.0,238.0,240.0,243.0,242.0,244.0,246.0,250.0,249.0,253.0,256.0,258.0
unmatched_applicants,262.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,235.0,236.0,236.0,239.0,241.0,244.0,241.0,246.0,250.0,251.0,251.0,251.0,253.0,258.0
unmatched_applicants,261.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,237.0,237.0,236.0,243.0,243.0,241.0,246.0,247.0,249.0,252.0,252.0,255.0,256.0
unmatched_applicants,263.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,237.0,234.0,237.0,237.0,239.0,241.0,243.0,246.0,245.0,246.0,248.0,252.0,254.0,256.0,256.0
unmatched_applicants,264.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,237.0,237.0,242.0,243.0,245.0,247.0,248.0,249.0,247.0,254.0,252.0,258.0
unmatched_applicants,260.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,234.0,235.0,238.0,238.0,238.0,239.0,243.0,246.0,246.0,249.0,251.0,251.0,256.0,256.0,254.0
unmatched_applicants,261.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,234.0,236.0,237.0,238.0,240.0,241.0,241.0,242.0,245.0,247.0,252.0,251.0,251.0,252.0,256.0
unmatched_applicants,261.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,238.0,242.0,244.0,242.0,243.0,250.0,252.0,249.0,252.0,257.0,256.0
unmatched_applicants,261.0,234.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,236.0,236.0,236.0,238.0,243.0,239.0,243.0,248.0,249.0,249.0,250.0,253.0,254.0,256.0
unmatched_applicants,262.0,234.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,237.0,236.0,237.0,237.0,242.0,242.0,244.0,248.0,248.0,250.0,249.0,252.0,256.0,256.0
unfilled_spots,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,4.0,6.0,9.0,8.0,10.0,12.0,16.0,15.0,19.0,22.0,24.0
unfilled_spots,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,7.0,10.0,7.0,12.0,16.0,17.0,17.0,17.0,19.0,24.0
unfilled_spots,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,9.0,9.0,7.0,12.0,13.0,15.0,18.0,18.0,21.0,22.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,5.0,7.0,9.0,12.0,11.0,12.0,14.0,18.0,20.0,22.0,22.0
unfilled_spots,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,8.0,9.0,11.0,13.0,14.0,15.0,13.0,20.0,18.0,24.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,9.0,12.0,12.0,15.0,17.0,17.0,22.0,22.0,20.0
unfilled_spots,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,6.0,7.0,7.0,8.0,11.0,13.0,18.0,17.0,17.0,18.0,22.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,10.0,8.0,9.0,16.0,18.0,15.0,18.0,23.0,22.0
unfilled_spots,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,9.0,5.0,9.0,14.0,15.0,15.0,16.0,19.0,20.0,22.0
unfilled_spots,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,8.0,8.0,10.0,14.0,14.0,16.0,15.0,18.0,22.0,22.0
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,114.81818181818181,98.86776859504133,69.85950413223141,44.69421487603306,35.93388429752066,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,114.63636363636364,100.7603305785124,69.1900826446281,43.6198347107438,37.289256198347104,36.88429752066116,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,113.77685950413223,106.17355371900827,73.71900826446281,50.47933884297521,35.27272727272727,37.603305785123965,40.87603305785124,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,116.36363636363636,100.36363636363636,69.06611570247934,47.446280991735534,36.578512396694215,36.15702479338843,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,117.16528925619835,114.08264462809917,99.89256198347107,71.18181818181819,44.52892561983471,35.05785123966942,36.77685950413223,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,115.66115702479338,96.93388429752066,71.37190082644628,48.54545454545455,38.02479338842975,37.65289256198347,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785
