Parameter,0,1,2,3,4,5
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288
reviews_per_program,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288
reviews_per_program,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288
reviews_per_program,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288
reviews_per_program,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288
reviews_per_program,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.4915254237288,131.385593220339
