Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.8974358974359
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.91025641025641,32.85897435897436
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.94871794871795,32.96153846153846
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.87179487179487
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.76923076923077
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.92307692307692
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.88461538461539
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.97435897435897,32.94871794871795
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.794871794871796
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.833333333333336
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982517482517482
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999000999000999,0.9973776223776224
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9938811188811189
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9908216783216783
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982517482517482
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9960664335664335
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985014985014985,0.9960664335664335
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982517482517482
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9938811188811189
pct_interview_given_nosignal,0.9770784770784771,0.9851398601398601,0.9825174825174825,0.9807692307692307,0.9846153846153847,0.9729020979020979,0.9673659673659674,0.9597902097902098,0.8881118881118881
pct_interview_given_nosignal,0.9836829836829837,0.9916958041958042,0.984015984015984,0.9819347319347319,0.9587412587412587,0.9694055944055944,0.965034965034965,0.9632867132867133,0.9195804195804196
pct_interview_given_nosignal,0.986013986013986,0.9842657342657343,0.9865134865134865,0.9854312354312355,0.9790209790209791,0.9501748251748252,0.9627039627039627,0.9318181818181818,0.9405594405594405
pct_interview_given_nosignal,0.9817404817404818,0.9943181818181818,0.975024975024975,0.9796037296037297,0.9797202797202798,0.9772727272727273,0.9463869463869464,0.965034965034965,0.8846153846153846
pct_interview_given_nosignal,0.9852369852369852,0.979458041958042,0.988011988011988,0.997086247086247,0.972027972027972,0.9493006993006993,0.9615384615384616,0.9615384615384616,0.9020979020979021
pct_interview_given_nosignal,0.9817404817404818,0.9873251748251748,0.981018981018981,0.9761072261072261,0.9853146853146854,0.9685314685314685,0.9592074592074592,0.9370629370629371,0.9265734265734266
pct_interview_given_nosignal,0.9844599844599845,0.986451048951049,0.983016983016983,0.9737762237762237,0.9671328671328672,0.9536713286713286,0.9592074592074592,0.9195804195804196,0.916083916083916
pct_interview_given_nosignal,0.9864024864024864,0.9903846153846154,0.9875124875124875,0.9813519813519813,0.9685314685314685,0.9667832167832168,0.9615384615384616,0.9458041958041958,0.9545454545454546
pct_interview_given_nosignal,0.9852369852369852,0.9798951048951049,0.99000999000999,0.9871794871794872,0.9629370629370629,0.9711538461538461,0.9545454545454546,0.9597902097902098,0.916083916083916
pct_interview_given_nosignal,0.9864024864024864,0.9842657342657343,0.991008991008991,0.9755244755244755,0.965034965034965,0.9667832167832168,0.972027972027972,0.9458041958041958,0.8951048951048951
pct_interview_given_application,0.9770784770784771,0.9867909867909868,0.9864024864024864,0.9871794871794872,0.9914529914529915,0.9879564879564879,0.9891219891219891,0.991064491064491,0.986013986013986
pct_interview_given_application,0.9836829836829837,0.9926184926184927,0.9875679875679876,0.9879564879564879,0.9770784770784771,0.9864024864024864,0.9883449883449883,0.991064491064491,0.9887334887334888
pct_interview_given_application,0.986013986013986,0.986013986013986,0.9895104895104895,0.9902874902874903,0.9883449883449883,0.9778554778554779,0.9875679875679876,0.9848484848484849,0.9933954933954934
pct_interview_given_application,0.9817404817404818,0.9949494949494949,0.9805749805749806,0.9864024864024864,0.9887334887334888,0.98989898989899,0.9821289821289821,0.9922299922299922,0.9817404817404818
pct_interview_given_application,0.9852369852369852,0.9817404817404818,0.9906759906759907,0.9980574980574981,0.9844599844599845,0.9774669774669774,0.9871794871794872,0.9914529914529915,0.980963480963481
pct_interview_given_application,0.9817404817404818,0.9887334887334888,0.9852369852369852,0.984071484071484,0.9918414918414918,0.986013986013986,0.9864024864024864,0.986013986013986,0.9902874902874903
pct_interview_given_application,0.9844599844599845,0.9879564879564879,0.9867909867909868,0.9825174825174825,0.9817404817404818,0.9794094794094794,0.9864024864024864,0.9821289821289821,0.9871794871794872
pct_interview_given_application,0.9864024864024864,0.9914529914529915,0.9902874902874903,0.9875679875679876,0.9825174825174825,0.9852369852369852,0.9871794871794872,0.9867909867909868,0.9914529914529915
pct_interview_given_application,0.9852369852369852,0.9821289821289821,0.9922299922299922,0.9914529914529915,0.9794094794094794,0.9871794871794872,0.9848484848484849,0.991064491064491,0.9891219891219891
pct_interview_given_application,0.9864024864024864,0.986013986013986,0.993006993006993,0.9836829836829837,0.9805749805749806,0.9852369852369852,0.9906759906759907,0.9879564879564879,0.9829059829059829
pct_of_app_match_via_signal_given_matched,0.0,0.882051282051282,0.9692307692307692,0.9948717948717949,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9076923076923077,0.9794871794871794,0.9846153846153847,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8717948717948718,0.9897435897435898,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8769230769230769,0.9641025641025641,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8871794871794871,0.9538461538461539,0.9948717948717949,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8974358974358975,0.9897435897435898,0.9948717948717949,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8717948717948718,0.9641025641025641,0.9897435897435898,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9025641025641026,0.9794871794871794,0.9692307692307692,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9230769230769231,0.958974358974359,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8615384615384616,0.9948717948717949,1.0,1.0,1.0,1.0,1.0,1.0
