Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,1186.0,851.0,847.0,838.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,834.0,852.0,860.0,877.0,912.0,959.0,966.0,1013.0,1035.0,1055.0,1089.0,1095.0
unmatched_applicants,1178.0,860.0,844.0,838.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,842.0,858.0,856.0,880.0,910.0,948.0,963.0,1015.0,1037.0,1067.0,1079.0,1105.0
unmatched_applicants,1157.0,863.0,839.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,838.0,856.0,857.0,884.0,943.0,948.0,998.0,1021.0,1031.0,1073.0,1106.0,1112.0
unmatched_applicants,1187.0,863.0,834.0,839.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,842.0,867.0,865.0,898.0,914.0,967.0,976.0,1015.0,1044.0,1067.0,1099.0,1109.0
unmatched_applicants,1191.0,857.0,842.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,846.0,865.0,878.0,897.0,915.0,959.0,976.0,1011.0,1028.0,1063.0,1082.0,1108.0
unmatched_applicants,1187.0,850.0,844.0,839.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,844.0,865.0,867.0,878.0,917.0,951.0,985.0,1002.0,1041.0,1062.0,1094.0,1099.0
unmatched_applicants,1188.0,854.0,845.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,836.0,837.0,872.0,865.0,880.0,917.0,957.0,976.0,1021.0,1028.0,1053.0,1088.0,1112.0
unmatched_applicants,1186.0,847.0,851.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,835.0,861.0,852.0,893.0,931.0,967.0,977.0,1004.0,1023.0,1035.0,1089.0,1102.0
unmatched_applicants,1179.0,856.0,843.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,843.0,863.0,862.0,902.0,913.0,955.0,989.0,1009.0,1012.0,1052.0,1079.0,1108.0
unmatched_applicants,1174.0,851.0,849.0,836.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,846.0,845.0,890.0,888.0,919.0,966.0,1004.0,1014.0,1039.0,1051.0,1072.0,1108.0
unfilled_spots,353.0,18.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,27.0,44.0,79.0,126.0,133.0,180.0,202.0,222.0,256.0,262.0
unfilled_spots,345.0,27.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,23.0,47.0,77.0,115.0,130.0,182.0,204.0,234.0,246.0,272.0
unfilled_spots,324.0,30.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,24.0,51.0,110.0,115.0,165.0,188.0,198.0,240.0,273.0,279.0
unfilled_spots,354.0,30.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34.0,32.0,65.0,81.0,134.0,143.0,182.0,211.0,234.0,266.0,276.0
unfilled_spots,358.0,24.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,45.0,64.0,82.0,126.0,143.0,178.0,195.0,230.0,249.0,275.0
unfilled_spots,354.0,17.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,34.0,45.0,84.0,118.0,152.0,169.0,208.0,229.0,261.0,266.0
unfilled_spots,355.0,21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,39.0,32.0,47.0,84.0,124.0,143.0,188.0,195.0,220.0,255.0,279.0
unfilled_spots,353.0,14.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,19.0,60.0,98.0,134.0,144.0,171.0,190.0,202.0,256.0,269.0
unfilled_spots,346.0,23.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,29.0,69.0,80.0,122.0,156.0,176.0,179.0,219.0,246.0,275.0
