Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,43.76923076923077,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,44.61538461538461,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,41.15384615384615,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,40.38461538461539,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,40.53846153846154,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,40.69230769230769,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,40.53846153846154,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,40.30769230769231,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,37.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.6923076923077,44.0,42.30769230769231,50.76923076923077,59.23076923076923
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8090909090909091,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.7886363636363637,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8045454545454546,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8113636363636364,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8113636363636364,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8159090909090909,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8204545454545454,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8159090909090909,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8181818181818182,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8159090909090909,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_nosignal,0.33090909090909093,0.25656565656565655,0.16363636363636364,0.04415584415584416,0.012121212121212121,0.0,0.0,0.0
pct_interview_given_nosignal,0.33090909090909093,0.25656565656565655,0.16363636363636364,0.04415584415584416,0.025757575757575757,0.0,0.0,0.0
pct_interview_given_nosignal,0.33090909090909093,0.25656565656565655,0.16363636363636364,0.04415584415584416,0.015151515151515152,0.0,0.0,0.0
pct_interview_given_nosignal,0.33090909090909093,0.25656565656565655,0.16363636363636364,0.04415584415584416,0.010606060606060607,0.0,0.0,0.0
pct_interview_given_nosignal,0.33090909090909093,0.25656565656565655,0.16363636363636364,0.04415584415584416,0.010606060606060607,0.0,0.0,0.0
