Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,965.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,962.0,961.0,965.0
unmatched_applicants,965.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,957.0,959.0
unmatched_applicants,964.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,957.0,965.0,961.0
unmatched_applicants,961.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,965.0,965.0
unmatched_applicants,966.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,963.0,962.0,969.0
unmatched_applicants,969.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,965.0,965.0
unmatched_applicants,965.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,964.0,969.0,965.0
unmatched_applicants,963.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,964.0,965.0,967.0
unmatched_applicants,963.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,967.0,965.0
unmatched_applicants,970.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,957.0,967.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,12.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,8.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,10.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0
reviews_per_program,601.4857142857143,601.4857142857143,347.8285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,313.0285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,369.37142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,372.0857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,326.25714285714287,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,285.42857142857144,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,337.65714285714284,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,302.7142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,401.0285714285714,114.08571428571429,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
reviews_per_program,601.4857142857143,601.4857142857143,373.65714285714284,104.42857142857143,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714
pct_interview_given_signal,0.0,1.0,0.9544223826714802,0.6814079422382672,0.5110559566787004,0.40884476534296027,0.3407039711191336,0.29203197524497165,0.2555279783393502,0.22713598074608904,0.20442238267148014,0.1858385297013456,0.1703519855595668,0.15724798667036935,0.14601598762248583,0.13628158844765342,0.1277639891696751,0.12024846039498832,0.11356799037304452
pct_interview_given_signal,0.0,1.0,0.9620938628158845,0.6814079422382672,0.5110559566787004,0.40884476534296027,0.3407039711191336,0.29203197524497165,0.2555279783393502,0.22713598074608904,0.20442238267148014,0.1858385297013456,0.1703519855595668,0.15724798667036935,0.14601598762248583,0.13628158844765342,0.1277639891696751,0.12024846039498832,0.11356799037304452
pct_interview_given_signal,0.0,1.0,0.9476534296028881,0.6814079422382672,0.5110559566787004,0.40884476534296027,0.3407039711191336,0.29203197524497165,0.2555279783393502,0.22713598074608904,0.20442238267148014,0.1858385297013456,0.1703519855595668,0.15724798667036935,0.14601598762248583,0.13628158844765342,0.1277639891696751,0.12024846039498832,0.11356799037304452
pct_interview_given_signal,0.0,1.0,0.9431407942238267,0.6814079422382672,0.5110559566787004,0.40884476534296027,0.3407039711191336,0.29203197524497165,0.2555279783393502,0.22713598074608904,0.20442238267148014,0.1858385297013456,0.1703519855595668,0.15724798667036935,0.14601598762248583,0.13628158844765342,0.1277639891696751,0.12024846039498832,0.11356799037304452
pct_interview_given_signal,0.0,1.0,0.9521660649819494,0.6814079422382672,0.5110559566787004,0.40884476534296027,0.3407039711191336,0.29203197524497165,0.2555279783393502,0.22713598074608904,0.20442238267148014,0.1858385297013456,0.1703519855595668,0.15724798667036935,0.14601598762248583,0.13628158844765342,0.1277639891696751,0.12024846039498832,0.11356799037304452
