Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,299.0,184.0,166.0,164.0,158.0,158.0,158.0,160.0,163.0,168.0,171.0,174.0,178.0,185.0,194.0,192.0,197.0,204.0,198.0,207.0,213.0,215.0,228.0,221.0,244.0,233.0,231.0,231.0,259.0,254.0,255.0,248.0,261.0,269.0,279.0,282.0
unmatched_applicants,291.0,176.0,163.0,160.0,158.0,158.0,158.0,163.0,163.0,171.0,174.0,175.0,178.0,183.0,186.0,187.0,199.0,210.0,207.0,203.0,211.0,216.0,223.0,220.0,233.0,233.0,244.0,237.0,255.0,251.0,259.0,262.0,275.0,275.0,281.0,270.0
unmatched_applicants,297.0,174.0,164.0,160.0,158.0,158.0,159.0,161.0,161.0,164.0,165.0,179.0,178.0,184.0,185.0,191.0,197.0,207.0,205.0,204.0,214.0,221.0,225.0,226.0,235.0,228.0,242.0,239.0,257.0,258.0,260.0,259.0,278.0,271.0,273.0,277.0
unmatched_applicants,295.0,173.0,161.0,160.0,158.0,158.0,158.0,161.0,160.0,166.0,174.0,174.0,181.0,185.0,191.0,192.0,197.0,203.0,204.0,202.0,209.0,221.0,217.0,224.0,236.0,232.0,234.0,234.0,258.0,265.0,259.0,255.0,275.0,277.0,274.0,273.0
unmatched_applicants,286.0,177.0,169.0,159.0,158.0,158.0,158.0,160.0,160.0,165.0,168.0,171.0,182.0,187.0,191.0,196.0,200.0,202.0,203.0,204.0,219.0,221.0,219.0,213.0,232.0,235.0,238.0,243.0,245.0,259.0,254.0,254.0,269.0,274.0,267.0,274.0
unmatched_applicants,291.0,173.0,165.0,158.0,158.0,158.0,158.0,162.0,161.0,164.0,166.0,177.0,174.0,189.0,188.0,194.0,199.0,195.0,198.0,203.0,218.0,219.0,223.0,222.0,239.0,240.0,234.0,240.0,249.0,249.0,249.0,254.0,274.0,278.0,276.0,275.0
unmatched_applicants,284.0,170.0,170.0,164.0,158.0,158.0,160.0,160.0,162.0,166.0,170.0,178.0,176.0,185.0,185.0,192.0,197.0,199.0,203.0,204.0,213.0,222.0,221.0,224.0,228.0,234.0,233.0,247.0,257.0,251.0,247.0,258.0,271.0,273.0,272.0,264.0
unmatched_applicants,288.0,169.0,164.0,161.0,158.0,158.0,158.0,161.0,160.0,164.0,166.0,180.0,183.0,187.0,188.0,193.0,201.0,198.0,208.0,201.0,213.0,213.0,221.0,228.0,240.0,237.0,241.0,243.0,259.0,255.0,252.0,262.0,269.0,282.0,275.0,277.0
unmatched_applicants,289.0,176.0,168.0,163.0,158.0,158.0,158.0,159.0,162.0,164.0,173.0,171.0,178.0,183.0,189.0,193.0,200.0,199.0,203.0,205.0,215.0,216.0,219.0,219.0,233.0,234.0,238.0,239.0,253.0,261.0,252.0,263.0,278.0,277.0,277.0,266.0
unmatched_applicants,286.0,172.0,167.0,160.0,158.0,158.0,158.0,159.0,165.0,168.0,169.0,176.0,176.0,181.0,189.0,193.0,203.0,200.0,200.0,203.0,215.0,215.0,218.0,227.0,237.0,234.0,240.0,237.0,257.0,261.0,254.0,254.0,270.0,273.0,272.0,281.0
