Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,1620.0,1528.0,1528.0,1527.0,1527.0,1527.0,1527.0,1533.0,1528.0,1534.0,1563.0,1577.0,1567.0,1583.0
unmatched_applicants,1623.0,1527.0,1528.0,1527.0,1527.0,1527.0,1527.0,1530.0,1530.0,1547.0,1547.0,1567.0,1583.0,1586.0
unmatched_applicants,1606.0,1529.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1542.0,1556.0,1569.0,1573.0,1606.0
unmatched_applicants,1610.0,1528.0,1527.0,1527.0,1527.0,1527.0,1529.0,1527.0,1529.0,1535.0,1544.0,1565.0,1576.0,1594.0
unmatched_applicants,1615.0,1528.0,1527.0,1527.0,1527.0,1527.0,1529.0,1529.0,1527.0,1538.0,1556.0,1573.0,1572.0,1602.0
unmatched_applicants,1616.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1530.0,1532.0,1539.0,1556.0,1574.0,1563.0,1598.0
unmatched_applicants,1613.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1528.0,1538.0,1568.0,1560.0,1571.0,1586.0
unmatched_applicants,1607.0,1531.0,1527.0,1527.0,1527.0,1527.0,1527.0,1530.0,1531.0,1535.0,1549.0,1559.0,1572.0,1599.0
unmatched_applicants,1619.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1529.0,1541.0,1546.0,1573.0,1576.0,1599.0
unmatched_applicants,1632.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1535.0,1530.0,1534.0,1556.0,1570.0,1573.0,1595.0
unfilled_spots,93.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,36.0,50.0,40.0,56.0
unfilled_spots,96.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,20.0,20.0,40.0,56.0,59.0
unfilled_spots,79.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,29.0,42.0,46.0,79.0
unfilled_spots,83.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,17.0,38.0,49.0,67.0
unfilled_spots,88.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,11.0,29.0,46.0,45.0,75.0
unfilled_spots,89.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,29.0,47.0,36.0,71.0
unfilled_spots,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,41.0,33.0,44.0,59.0
unfilled_spots,80.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,22.0,32.0,45.0,72.0
unfilled_spots,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,19.0,46.0,49.0,72.0
unfilled_spots,105.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,29.0,43.0,46.0,68.0
reviews_per_program,122.73209549071618,122.73209549071618,122.73209549071618,117.6657824933687,90.07957559681698,60.45358090185676,54.753315649867375,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
reviews_per_program,122.73209549071618,122.73209549071618,122.73209549071618,119.026525198939,91.12997347480106,57.11936339522546,53.283819628647215,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
reviews_per_program,122.73209549071618,122.73209549071618,122.73209549071618,116.41379310344827,91.06366047745358,59.0079575596817,53.43766578249337,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
reviews_per_program,122.73209549071618,122.73209549071618,122.73209549071618,119.80636604774536,89.09283819628648,58.43501326259947,54.729442970822284,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
reviews_per_program,122.73209549071618,122.73209549071618,122.73209549071618,118.16710875331565,92.0026525198939,56.734748010610076,54.09549071618037,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
reviews_per_program,122.73209549071618,122.73209549071618,122.73209549071618,118.45888594164457,88.77453580901857,55.42970822281167,53.710875331564985,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
reviews_per_program,122.73209549071618,122.73209549071618,122.73209549071618,119.11671087533156,90.53050397877985,60.16445623342175,54.782493368700266,61.49602122015915,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
reviews_per_program,122.73209549071618,122.73209549071618,122.73209549071618,119.49867374005305,91.16180371352785,57.62334217506631,53.97877984084881,61.55702917771883,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
reviews_per_program,122.73209549071618,122.73209549071618,122.45623342175067,116.57029177718833,92.21220159151194,56.84084880636605,54.52254641909814,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932
