Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,7919.0,6198.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6230.0,6295.0,6383.0,6353.0,6544.0,6657.0,6778.0,6800.0,6904.0,6998.0,7077.0,7148.0,7207.0,7273.0,7330.0,7451.0,7510.0,7562.0,7615.0,7842.0,7863.0,7850.0
unmatched_applicants,7868.0,6207.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6256.0,6275.0,6366.0,6416.0,6509.0,6629.0,6724.0,6773.0,6904.0,7002.0,7097.0,7165.0,7217.0,7299.0,7329.0,7467.0,7532.0,7557.0,7561.0,7821.0,7864.0,7900.0
unmatched_applicants,7906.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6215.0,6302.0,6392.0,6403.0,6493.0,6655.0,6784.0,6760.0,6869.0,6997.0,7107.0,7122.0,7228.0,7258.0,7325.0,7498.0,7526.0,7565.0,7585.0,7829.0,7895.0,7882.0
unmatched_applicants,7893.0,6207.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6240.0,6256.0,6392.0,6413.0,6491.0,6640.0,6785.0,6809.0,6903.0,7002.0,7077.0,7133.0,7193.0,7280.0,7324.0,7511.0,7498.0,7545.0,7576.0,7807.0,7844.0,7885.0
unmatched_applicants,7857.0,6205.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6212.0,6257.0,6416.0,6384.0,6524.0,6658.0,6753.0,6780.0,6902.0,6996.0,7108.0,7181.0,7198.0,7259.0,7349.0,7497.0,7535.0,7568.0,7545.0,7878.0,7879.0,7918.0
unmatched_applicants,7916.0,6194.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6194.0,6190.0,6225.0,6261.0,6371.0,6404.0,6536.0,6664.0,6734.0,6797.0,6919.0,7027.0,7080.0,7138.0,7245.0,7307.0,7343.0,7461.0,7529.0,7519.0,7579.0,7826.0,7822.0,7848.0
unmatched_applicants,7901.0,6205.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6224.0,6275.0,6378.0,6398.0,6486.0,6644.0,6750.0,6834.0,6911.0,6996.0,7087.0,7152.0,7218.0,7280.0,7337.0,7483.0,7515.0,7531.0,7622.0,7821.0,7806.0,7850.0
unmatched_applicants,7904.0,6193.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6203.0,6261.0,6396.0,6404.0,6515.0,6679.0,6787.0,6791.0,6929.0,6996.0,7089.0,7169.0,7216.0,7269.0,7345.0,7475.0,7502.0,7546.0,7626.0,7830.0,7847.0,7897.0
unmatched_applicants,7905.0,6196.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6203.0,6274.0,6413.0,6404.0,6516.0,6696.0,6811.0,6800.0,6903.0,6975.0,7085.0,7154.0,7209.0,7264.0,7340.0,7471.0,7529.0,7550.0,7592.0,7827.0,7912.0,7888.0
unmatched_applicants,7885.0,6203.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6193.0,6224.0,6280.0,6356.0,6351.0,6525.0,6659.0,6770.0,6803.0,6934.0,7030.0,7097.0,7140.0,7205.0,7285.0,7346.0,7454.0,7509.0,7590.0,7614.0,7875.0,7894.0,7906.0
unfilled_spots,1729.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,105.0,193.0,163.0,354.0,467.0,588.0,610.0,714.0,808.0,887.0,958.0,1017.0,1083.0,1140.0,1261.0,1320.0,1372.0,1425.0,1652.0,1673.0,1660.0
unfilled_spots,1678.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,85.0,176.0,226.0,319.0,439.0,534.0,583.0,714.0,812.0,907.0,975.0,1027.0,1109.0,1139.0,1277.0,1342.0,1367.0,1371.0,1631.0,1674.0,1710.0
unfilled_spots,1716.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,112.0,202.0,213.0,303.0,465.0,594.0,570.0,679.0,807.0,917.0,932.0,1038.0,1068.0,1135.0,1308.0,1336.0,1375.0,1395.0,1639.0,1705.0,1692.0
unfilled_spots,1703.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.0,202.0,223.0,301.0,450.0,595.0,619.0,713.0,812.0,887.0,943.0,1003.0,1090.0,1134.0,1321.0,1308.0,1355.0,1386.0,1617.0,1654.0,1695.0
unfilled_spots,1667.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,67.0,226.0,194.0,334.0,468.0,563.0,590.0,712.0,806.0,918.0,991.0,1008.0,1069.0,1159.0,1307.0,1345.0,1378.0,1355.0,1688.0,1689.0,1728.0
