Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,943.0,667.0,662.0,661.0,661.0,661.0,665.0,664.0,667.0,677.0,685.0,697.0,690.0,715.0,729.0,735.0,755.0,764.0,768.0,775.0,797.0,811.0,795.0,802.0,849.0,847.0,848.0,858.0,898.0,893.0,893.0,902.0
unmatched_applicants,947.0,664.0,662.0,661.0,661.0,661.0,664.0,667.0,662.0,671.0,686.0,699.0,702.0,716.0,723.0,742.0,750.0,754.0,765.0,770.0,805.0,800.0,815.0,809.0,843.0,829.0,833.0,835.0,900.0,884.0,894.0,894.0
unmatched_applicants,937.0,676.0,661.0,662.0,661.0,661.0,664.0,666.0,667.0,676.0,685.0,693.0,709.0,722.0,728.0,732.0,754.0,764.0,767.0,771.0,790.0,808.0,806.0,813.0,856.0,844.0,841.0,853.0,901.0,895.0,892.0,900.0
unmatched_applicants,953.0,667.0,661.0,661.0,661.0,661.0,664.0,666.0,667.0,677.0,688.0,708.0,705.0,729.0,733.0,731.0,756.0,758.0,766.0,776.0,791.0,805.0,807.0,807.0,836.0,858.0,843.0,847.0,872.0,906.0,916.0,887.0
unmatched_applicants,939.0,667.0,661.0,661.0,661.0,661.0,661.0,666.0,662.0,674.0,693.0,700.0,718.0,723.0,718.0,732.0,747.0,753.0,767.0,764.0,795.0,812.0,805.0,805.0,841.0,847.0,844.0,832.0,900.0,897.0,888.0,885.0
unmatched_applicants,932.0,669.0,667.0,661.0,661.0,661.0,664.0,671.0,667.0,676.0,692.0,696.0,701.0,716.0,720.0,731.0,750.0,747.0,769.0,773.0,803.0,809.0,800.0,815.0,844.0,854.0,835.0,858.0,897.0,896.0,896.0,894.0
unmatched_applicants,941.0,672.0,663.0,661.0,661.0,661.0,664.0,663.0,665.0,675.0,687.0,705.0,707.0,711.0,723.0,735.0,741.0,752.0,772.0,764.0,803.0,785.0,800.0,812.0,837.0,852.0,858.0,849.0,889.0,894.0,901.0,902.0
unmatched_applicants,950.0,673.0,664.0,661.0,661.0,661.0,661.0,664.0,666.0,680.0,677.0,703.0,708.0,717.0,727.0,747.0,745.0,751.0,768.0,778.0,804.0,801.0,797.0,812.0,850.0,838.0,844.0,851.0,893.0,890.0,895.0,905.0
unmatched_applicants,952.0,662.0,663.0,661.0,661.0,661.0,661.0,664.0,666.0,677.0,678.0,699.0,698.0,710.0,723.0,736.0,752.0,763.0,766.0,769.0,813.0,804.0,812.0,803.0,845.0,844.0,860.0,867.0,893.0,903.0,901.0,886.0
unmatched_applicants,935.0,667.0,662.0,661.0,661.0,661.0,662.0,663.0,664.0,674.0,687.0,704.0,718.0,721.0,727.0,730.0,754.0,760.0,781.0,768.0,809.0,799.0,810.0,806.0,840.0,860.0,853.0,859.0,907.0,888.0,884.0,895.0
unfilled_spots,282.0,6.0,1.0,0.0,0.0,0.0,4.0,3.0,6.0,16.0,24.0,36.0,29.0,54.0,68.0,74.0,94.0,103.0,107.0,114.0,136.0,150.0,134.0,141.0,188.0,186.0,187.0,197.0,237.0,232.0,232.0,241.0
unfilled_spots,286.0,3.0,1.0,0.0,0.0,0.0,3.0,6.0,1.0,10.0,25.0,38.0,41.0,55.0,62.0,81.0,89.0,93.0,104.0,109.0,144.0,139.0,154.0,148.0,182.0,168.0,172.0,174.0,239.0,223.0,233.0,233.0
unfilled_spots,276.0,15.0,0.0,1.0,0.0,0.0,3.0,5.0,6.0,15.0,24.0,32.0,48.0,61.0,67.0,71.0,93.0,103.0,106.0,110.0,129.0,147.0,145.0,152.0,195.0,183.0,180.0,192.0,240.0,234.0,231.0,239.0
unfilled_spots,292.0,6.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,16.0,27.0,47.0,44.0,68.0,72.0,70.0,95.0,97.0,105.0,115.0,130.0,144.0,146.0,146.0,175.0,197.0,182.0,186.0,211.0,245.0,255.0,226.0
unfilled_spots,278.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,13.0,32.0,39.0,57.0,62.0,57.0,71.0,86.0,92.0,106.0,103.0,134.0,151.0,144.0,144.0,180.0,186.0,183.0,171.0,239.0,236.0,227.0,224.0
