Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,751.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,661.0,661.0,666.0,666.0,674.0,675.0,671.0,684.0,685.0,688.0,698.0,698.0,704.0,715.0,714.0,726.0,726.0,743.0,736.0,738.0,752.0,755.0,756.0
unmatched_applicants,762.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,667.0,672.0,674.0,681.0,688.0,692.0,696.0,696.0,700.0,706.0,724.0,716.0,726.0,721.0,734.0,743.0,740.0,751.0,748.0,755.0
unmatched_applicants,761.0,669.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,668.0,669.0,672.0,671.0,688.0,688.0,694.0,700.0,699.0,707.0,716.0,730.0,722.0,727.0,732.0,739.0,745.0,751.0,758.0,765.0
unmatched_applicants,759.0,671.0,661.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,668.0,664.0,681.0,674.0,681.0,682.0,685.0,698.0,693.0,707.0,706.0,703.0,717.0,725.0,730.0,735.0,747.0,738.0,746.0,760.0,777.0
unmatched_applicants,758.0,666.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,662.0,661.0,667.0,672.0,666.0,684.0,684.0,690.0,690.0,698.0,707.0,711.0,720.0,718.0,723.0,727.0,737.0,736.0,744.0,749.0,753.0,760.0
unmatched_applicants,768.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,670.0,667.0,670.0,669.0,678.0,676.0,691.0,688.0,696.0,703.0,706.0,717.0,722.0,717.0,726.0,739.0,746.0,741.0,746.0,762.0,765.0
unmatched_applicants,763.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,667.0,668.0,667.0,667.0,679.0,705.0,699.0,694.0,702.0,713.0,719.0,717.0,722.0,736.0,734.0,735.0,746.0,743.0,769.0,755.0
unmatched_applicants,759.0,666.0,664.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,663.0,667.0,672.0,683.0,689.0,689.0,689.0,694.0,713.0,709.0,707.0,719.0,728.0,725.0,742.0,736.0,746.0,751.0,753.0,755.0
unmatched_applicants,762.0,666.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,661.0,661.0,663.0,667.0,670.0,673.0,686.0,683.0,690.0,701.0,698.0,701.0,712.0,708.0,723.0,725.0,730.0,737.0,742.0,742.0,744.0,758.0,770.0
unmatched_applicants,753.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,668.0,667.0,674.0,678.0,685.0,689.0,694.0,695.0,713.0,714.0,718.0,716.0,728.0,734.0,733.0,738.0,749.0,750.0,760.0,757.0
unfilled_spots,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,13.0,14.0,10.0,23.0,24.0,27.0,37.0,37.0,43.0,54.0,53.0,65.0,65.0,82.0,75.0,77.0,91.0,94.0,95.0
unfilled_spots,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,13.0,20.0,27.0,31.0,35.0,35.0,39.0,45.0,63.0,55.0,65.0,60.0,73.0,82.0,79.0,90.0,87.0,94.0
unfilled_spots,100.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,11.0,10.0,27.0,27.0,33.0,39.0,38.0,46.0,55.0,69.0,61.0,66.0,71.0,78.0,84.0,90.0,97.0,104.0
unfilled_spots,98.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,20.0,13.0,20.0,21.0,24.0,37.0,32.0,46.0,45.0,42.0,56.0,64.0,69.0,74.0,86.0,77.0,85.0,99.0,116.0
unfilled_spots,97.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,11.0,5.0,23.0,23.0,29.0,29.0,37.0,46.0,50.0,59.0,57.0,62.0,66.0,76.0,75.0,83.0,88.0,92.0,99.0
unfilled_spots,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,9.0,8.0,17.0,15.0,30.0,27.0,35.0,42.0,45.0,56.0,61.0,56.0,65.0,78.0,85.0,80.0,85.0,101.0,104.0
unfilled_spots,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,6.0,6.0,18.0,44.0,38.0,33.0,41.0,52.0,58.0,56.0,61.0,75.0,73.0,74.0,85.0,82.0,108.0,94.0
unfilled_spots,98.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,11.0,22.0,28.0,28.0,28.0,33.0,52.0,48.0,46.0,58.0,67.0,64.0,81.0,75.0,85.0,90.0,92.0,94.0
unfilled_spots,101.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,9.0,12.0,25.0,22.0,29.0,40.0,37.0,40.0,51.0,47.0,62.0,64.0,69.0,76.0,81.0,81.0,83.0,97.0,109.0
unfilled_spots,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,13.0,17.0,24.0,28.0,33.0,34.0,52.0,53.0,57.0,55.0,67.0,73.0,72.0,77.0,88.0,89.0,99.0,96.0
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,277.59722222222223,258.75,214.72685185185185,151.50925925925927,116.23148148148148,93.35648148148148,90.21296296296296,96.48611111111111,103.91203703703704,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,276.49074074074076,260.31481481481484,209.06944444444446,155.4537037037037,107.63425925925925,96.8425925925926,91.91666666666667,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,277.587962962963,258.9259259259259,205.6064814814815,148.52777777777777,106.36111111111111,97.50925925925925,90.12037037037037,97.49074074074075,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,278.6712962962963,261.0,208.02777777777777,156.27777777777777,107.36111111111111,100.53703703703704,93.50462962962963,97.38888888888889,103.88888888888889,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,259.72222222222223,215.14814814814815,157.84259259259258,114.19444444444444,96.59722222222223,91.92592592592592,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,278.6574074074074,256.8888888888889,211.68055555555554,148.34259259259258,108.0925925925926,99.44444444444444,91.70370370370371,96.53703703703704,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,278.69444444444446,268.4166666666667,213.7685185185185,147.44907407407408,113.29629629629629,91.35185185185185,90.18055555555556,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,278.72222222222223,260.1666666666667,212.38425925925927,154.3148148148148,109.87962962962963,95.93981481481481,90.29166666666667,97.4675925925926,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,258.75,201.90740740740742,152.15740740740742,116.86111111111111,94.07870370370371,89.24537037037037,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
reviews_per_program,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,279.72222222222223,277.6990740740741,254.83333333333334,202.63425925925927,146.55092592592592,112.24074074074075,97.12962962962963,89.11574074074075,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554,242.91666666666666,250.27777777777777,257.6388888888889,265.0,272.3611111111111
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999475890985325,0.9931716082659479,0.9693396226415094,0.9206149545772188,0.858993710691824,0.7911949685534592,0.7291928721174005,0.6739719400096759,0.6259209344115004,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9993710691823899,0.9945193171608266,0.9688679245283018,0.9219426974143955,0.8616981132075472,0.7924528301886793,0.7299266247379455,0.6741654571843251,0.626010781671159,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.99958071278826,0.9928122192273136,0.9677672955974843,0.9204053109713487,0.8580503144654088,0.7922241280731847,0.7299266247379455,0.6739235607160136,0.626010781671159,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.99958071278826,0.9945193171608266,0.9656446540880503,0.9269042627533194,0.860188679245283,0.7913664951400801,0.7295073375262054,0.6739719400096759,0.6259658580413298,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995507637017071,0.9769654088050315,0.9227812718378756,0.8562264150943396,0.7905088622069754,0.730083857442348,0.6741654571843251,0.626010781671159,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9993710691823899,0.9931716082659479,0.9773584905660377,0.9177498252969951,0.8575471698113207,0.7910806174957118,0.7299266247379455,0.6740686985970005,0.626010781671159,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.99958071278826,0.9968553459119497,0.9653301886792452,0.9225716282320056,0.8571698113207548,0.7932532875929103,0.7300314465408805,0.6741654571843251,0.626010781671159,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9946091644204852,0.9722484276729559,0.9241788958770091,0.8594968553459119,0.7911377930245854,0.729979035639413,0.6740686985970005,0.626010781671159,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933513027852651,0.9722484276729559,0.9204053109713487,0.8547798742138365,0.7934248141795311,0.7298218029350105,0.6741654571843251,0.626010781671159,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9992662473794549,0.9921832884097035,0.9729559748427673,0.9204751921733054,0.859811320754717,0.79073756432247,0.7299266247379455,0.6741654571843251,0.626010781671159,0.5842767295597484,0.5477594339622641,0.5155382907880133,0.4868972746331237,0.4612711022840119,0.4382075471698113,0.417340521114106,0.3983704974271012,0.3810500410172272,0.3651729559748428,0.35056603773584905,0.33708272859216254,0.3245981830887491,0.3130053908355795,0.3022121014964216,0.2921383647798742,0.28271454656116857,0.27387971698113206,0.2655803316180675,0.25776914539400664,0.25040431266846364,0.24344863731656186,0.23686894441611422
pct_interview_given_nosignal,0.23063555114200596,0.2098419173890872,0.1878930817610063,0.1646900269541779,0.14012208657047726,0.11406518010291596,0.08647798742138364,0.05844998985595456,0.033647798742138364,0.01650401214487096,0.0062219227313566935,0.0022594921965991147,0.0005321722302854379,0.00010062893081761007,5.241090146750524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.23063555114200596,0.2098419173890872,0.1878930817610063,0.1646900269541779,0.14012208657047726,0.11406518010291596,0.08649764150943397,0.058145668492594844,0.033773584905660375,0.016091954022988506,0.005256064690026954,0.0017470300489168414,0.00019351717464925012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.23063555114200596,0.2098419173890872,0.1878930817610063,0.1646900269541779,0.14012208657047726,0.11406518010291596,0.08645833333333333,0.05853114221951714,0.034067085953878404,0.016569073953589242,0.00655884995507637,0.001840204984859073,0.00019351717464925012,0.00012578616352201257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.23063555114200596,0.2098419173890872,0.1878930817610063,0.1646900269541779,0.14012208657047726,0.11406518010291596,0.08645833333333333,0.058145668492594844,0.034633123689727464,0.01455215788332249,0.005795148247978436,0.002189610994642441,0.00038703434929850025,0.00010062893081761007,2.620545073375262e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.23063555114200596,0.2098419173890872,0.1878930817610063,0.1646900269541779,0.14012208657047726,0.11406518010291596,0.08637971698113207,0.05792249949279773,0.03161425576519916,0.015831706788115376,0.007210242587601078,0.0025390170044258093,0.00012094823415578132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.23063555114200596,0.2098419173890872,0.1878930817610063,0.1646900269541779,0.14012208657047726,0.11406518010291596,0.08649764150943397,0.05844998985595456,0.031509433962264154,0.017393190197354153,0.006738544474393531,0.002306079664570231,0.00019351717464925012,5.0314465408805034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.23063555114200596,0.2098419173890872,0.1878930817610063,0.1646900269541779,0.14012208657047726,0.11406518010291596,0.08645833333333333,0.05761817812943802,0.03471698113207547,0.015896768596833658,0.006873315363881401,0.0014209177731190309,0.00014513788098693758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.23063555114200596,0.2098419173890872,0.1878930817610063,0.1646900269541779,0.14012208657047726,0.11406518010291596,0.08637971698113207,0.0581253804017042,0.03287211740041929,0.015397961396660161,0.006042228212039533,0.0022827859305846725,0.00016932752781809385,5.0314465408805034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
