Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,1464.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1348.0,1368.0,1362.0,1375.0,1399.0,1433.0
unmatched_applicants,1470.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1331.0,1360.0,1356.0,1377.0,1411.0,1428.0
unmatched_applicants,1474.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1345.0,1357.0,1360.0,1382.0,1409.0,1430.0
unmatched_applicants,1478.0,1321.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1317.0,1317.0,1327.0,1349.0,1356.0,1389.0,1393.0,1427.0
unmatched_applicants,1465.0,1320.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1333.0,1342.0,1359.0,1377.0,1427.0,1426.0
unmatched_applicants,1484.0,1318.0,1316.0,1316.0,1316.0,1316.0,1316.0,1317.0,1316.0,1327.0,1320.0,1366.0,1350.0,1376.0,1408.0,1428.0
unmatched_applicants,1471.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1317.0,1322.0,1335.0,1345.0,1353.0,1393.0,1406.0,1431.0
unmatched_applicants,1469.0,1320.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1322.0,1339.0,1351.0,1355.0,1383.0,1400.0,1437.0
unmatched_applicants,1469.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1329.0,1352.0,1341.0,1381.0,1410.0,1430.0
unmatched_applicants,1469.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1327.0,1333.0,1358.0,1351.0,1388.0,1414.0,1426.0
unfilled_spots,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,52.0,46.0,59.0,83.0,117.0
unfilled_spots,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,44.0,40.0,61.0,95.0,112.0
unfilled_spots,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,41.0,44.0,66.0,93.0,114.0
unfilled_spots,162.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,33.0,40.0,73.0,77.0,111.0
unfilled_spots,149.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,26.0,43.0,61.0,111.0,110.0
unfilled_spots,168.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,50.0,34.0,60.0,92.0,112.0
unfilled_spots,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,19.0,29.0,37.0,77.0,90.0,115.0
unfilled_spots,153.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,35.0,39.0,67.0,84.0,121.0
unfilled_spots,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,36.0,25.0,65.0,94.0,114.0
unfilled_spots,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,42.0,35.0,72.0,98.0,110.0
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,248.010582010582,112.35978835978835,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,248.5978835978836,114.37037037037037,96.74603174603175,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,256.8888888888889,112.71957671957672,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,246.12698412698413,119.08994708994709,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,255.67724867724868,112.25396825396825,96.74603174603175,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,256.73015873015873,119.58201058201058,97.75132275132275,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,244.73015873015873,111.73544973544973,96.85714285714286,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,259.3809523809524,113.25396825396825,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,245.02116402116403,119.35978835978835,96.92063492063492,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,249.6137566137566,120.41269841269842,97.5925925925926,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9939509446470003,0.8920782234007292,0.7517401392111369,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9899734835929731,0.8893602916804773,0.7516848966964976,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9934537620152469,0.8916804772953265,0.7517401392111369,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9873218428902883,0.8901557838912827,0.7517401392111369,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9924593967517401,0.8907524030493869,0.7515191691525799,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9922936692078224,0.8906198210142525,0.7507457739476301,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.986824660258535,0.8922770964534306,0.751353441608662,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9933708982432881,0.8916804772953265,0.7517401392111369,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9898906198210142,0.8893602916804773,0.7516848966964976,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9922108054358635,0.8913490222074909,0.7512981990940227,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473
pct_interview_given_nosignal,0.2505800464037123,0.20649651972157773,0.15690255220417634,0.10069605568445476,0.038188361191344285,0.0038499783279365646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
