Parameter,0,1,2,3,4,5
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,187.6043956043956,187.6043956043956,158.24175824175825,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,152.7912087912088,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,152.17582417582418,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,162.26373626373626,71.61538461538461,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,155.1868131868132,71.52747252747253,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,160.63736263736263,71.67032967032966,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,164.2967032967033,71.64835164835165,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,144.74725274725276,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,155.54945054945054,72.87912087912088,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,158.0879120879121,70.35164835164835,93.8021978021978,117.25274725274726
pct_interview_given_signal,0.0,1.0,0.9885192127460168,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9814901593252109,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9850046860356139,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9770384254920338,0.738831615120275,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9784442361761949,0.738987816307404,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9791471415182755,0.7385192127460168,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9852389878163074,0.738831615120275,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.971415182755389,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9796157450796626,0.7382068103717588,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9821930646672915,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.04006560449859419,0.0,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.042408622305529525,0.0,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.041237113402061855,0.0,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.04389253358325523,0.00018744142455482662,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.043423930021868166,9.372071227741331e-05,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.04318962824117463,0.00037488284910965324,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.04115901280849735,0.00018744142455482662,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.0457669478288035,0.0,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.04303342705404561,0.0005623242736644799,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17391886464051412,0.04217432052483599,0.0,0.0,0.0
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
