Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unmatched_applicants,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.06896551724138,65.97701149425288,64.77011494252874
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,67.84674329501915,66.51340996168582,65.44061302681992
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.19540229885058,66.89655172413794,64.96934865900383
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.11111111111111,66.272030651341,65.34482758620689
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.272030651341,66.38697318007662,65.21455938697318
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,67.86206896551724,66.99233716475096,65.21455938697318
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.22605363984674,66.20306513409962,65.183908045977
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.05747126436782,66.42911877394636,65.44061302681992
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.05747126436782,66.49808429118774,65.34099616858238
reviews_per_program,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.32183908045977,68.23371647509579,66.2375478927203,65.29501915708812
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999102736653208,0.987363541199342,0.9589822470037813
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9975773889636609,0.9902796470764169,0.9544959302698199
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9995513683266039,0.9917003140421714,0.961545856566045
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9998205473306415,0.9867653656348138,0.960904954175479
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9997308209959623,0.9911769104232092,0.9653912709094405
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9991027366532077,0.9932705248990579,0.9607767736973659
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999102736653208,0.9884103484372664,0.9611613151317054
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.999192462987887,0.9929714371167938,0.9650067294751009
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9992821893225662,0.9929714371167938,0.9588540665256682
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9994616419919247,0.9882608045461343,0.9562263667243479
pct_interview_given_nosignal,0.9045536114849708,0.8834839453951163,0.8657843577089875,0.8441453566621804,0.8047330641543293,0.7365036638253327,0.62673844773441,0.47016599371915657
