Parameter,0,1,2,3,4,5
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unmatched_applicants,661.0,661.0,661.0,661.0,661.0,661.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,43.925925925925924,42.833333333333336
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,43.93981481481482,42.47222222222222
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,44.06018518518518,42.46296296296296
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,43.76851851851852,42.370370370370374
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,43.800925925925924,42.375
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,43.76851851851852,42.5462962962963
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,43.782407407407405,42.43518518518518
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,43.73148148148148,42.81018518518518
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,44.023148148148145,42.75925925925926
reviews_per_program,44.166666666666664,44.166666666666664,44.166666666666664,44.166666666666664,43.949074074074076,42.583333333333336
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9992138364779874,0.9821383647798743
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9985849056603774,0.9764779874213837
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9990566037735849,0.9745911949685535
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9988993710691824,0.9837735849056604
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9995283018867924,0.9784905660377359
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9988993710691824,0.980503144654088
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9987421383647799,0.9737106918238994
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9973270440251573,0.9811320754716981
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9998427672955975,0.9817610062893082
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9996855345911949,0.9758490566037736
pct_interview_given_nosignal,0.909958071278826,0.8969811320754717,0.870754716981132,0.8412997903563941,0.7424528301886792,0.6088050314465409
pct_interview_given_nosignal,0.9089098532494759,0.8957232704402516,0.8617924528301887,0.8366876310272536,0.7512578616352201,0.6069182389937107
