Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,3769.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3528.0,3522.0,3540.0,3563.0,3587.0,3615.0,3623.0,3641.0,3651.0,3675.0,3692.0,3712.0,3720.0,3774.0
unmatched_applicants,3767.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3524.0,3549.0,3551.0,3596.0,3587.0,3604.0,3630.0,3653.0,3693.0,3697.0,3703.0,3723.0,3766.0
unmatched_applicants,3779.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3525.0,3526.0,3530.0,3566.0,3598.0,3600.0,3617.0,3651.0,3663.0,3684.0,3694.0,3696.0,3725.0,3783.0
unmatched_applicants,3786.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3525.0,3523.0,3539.0,3566.0,3588.0,3598.0,3611.0,3642.0,3664.0,3682.0,3686.0,3703.0,3721.0,3752.0
unmatched_applicants,3782.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3529.0,3535.0,3557.0,3582.0,3597.0,3619.0,3628.0,3655.0,3662.0,3695.0,3712.0,3717.0,3768.0
unmatched_applicants,3782.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3529.0,3520.0,3546.0,3571.0,3602.0,3592.0,3613.0,3646.0,3668.0,3677.0,3684.0,3706.0,3726.0,3776.0
unmatched_applicants,3775.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3529.0,3523.0,3542.0,3574.0,3586.0,3591.0,3624.0,3638.0,3658.0,3688.0,3700.0,3707.0,3725.0,3770.0
unmatched_applicants,3797.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3527.0,3523.0,3539.0,3575.0,3588.0,3583.0,3612.0,3638.0,3648.0,3691.0,3698.0,3698.0,3729.0,3774.0
unmatched_applicants,3774.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3529.0,3549.0,3575.0,3590.0,3597.0,3612.0,3640.0,3660.0,3689.0,3697.0,3716.0,3724.0,3776.0
unmatched_applicants,3776.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3522.0,3535.0,3568.0,3594.0,3589.0,3621.0,3630.0,3670.0,3694.0,3694.0,3707.0,3710.0,3755.0
unfilled_spots,249.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,20.0,43.0,67.0,95.0,103.0,121.0,131.0,155.0,172.0,192.0,200.0,254.0
unfilled_spots,247.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,29.0,31.0,76.0,67.0,84.0,110.0,133.0,173.0,177.0,183.0,203.0,246.0
unfilled_spots,259.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,10.0,46.0,78.0,80.0,97.0,131.0,143.0,164.0,174.0,176.0,205.0,263.0
unfilled_spots,266.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,19.0,46.0,68.0,78.0,91.0,122.0,144.0,162.0,166.0,183.0,201.0,232.0
unfilled_spots,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,37.0,62.0,77.0,99.0,108.0,135.0,142.0,175.0,192.0,197.0,248.0
unfilled_spots,262.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,51.0,82.0,72.0,93.0,126.0,148.0,157.0,164.0,186.0,206.0,256.0
unfilled_spots,255.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,22.0,54.0,66.0,71.0,104.0,118.0,138.0,168.0,180.0,187.0,205.0,250.0
unfilled_spots,277.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,19.0,55.0,68.0,63.0,92.0,118.0,128.0,171.0,178.0,178.0,209.0,254.0
unfilled_spots,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,55.0,70.0,77.0,92.0,120.0,140.0,169.0,177.0,196.0,204.0,256.0
unfilled_spots,256.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,48.0,74.0,69.0,101.0,110.0,150.0,174.0,174.0,187.0,190.0,235.0
reviews_per_program,504.0508474576271,504.0508474576271,398.91525423728814,73.19491525423729,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,401.521186440678,67.53389830508475,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,410.8008474576271,73.11016949152543,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,379.1313559322034,67.67796610169492,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,399.3474576271187,75.33050847457628,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,380.1525423728813,67.41101694915254,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,398.89830508474574,71.27118644067797,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,386.81779661016947,73.45762711864407,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,382.09322033898303,73.3177966101695,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
reviews_per_program,504.0508474576271,504.0508474576271,385.97457627118644,71.44915254237289,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627
pct_interview_given_signal,0.0,1.0,0.9831786542923434,0.7446506831657643,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.9820185614849188,0.7451662799690641,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.9846287703016241,0.744457334364527,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.9819218870843001,0.7452307295694767,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.9825019334880124,0.7442639855632895,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.978538283062645,0.7449729311678268,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.9759280742459396,0.7451018303686517,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.9803750966744006,0.7445217839649394,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.9827919566898685,0.7446506831657643,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_signal,0.0,1.0,0.9793116782675947,0.7443928847641145,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153,0.11767818618471934,0.11179427687548338
pct_interview_given_nosignal,0.09721241467433336,0.05617661534134852,0.012834677567856221,9.667440061871617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09721241467433336,0.05617661534134852,0.012945162597134754,1.9334880123743232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09721241467433336,0.05617661534134852,0.012696571281258057,0.000125676720804331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09721241467433336,0.05617661534134852,0.012954369682907967,9.667440061871616e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
