Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,3551.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3520.0,3522.0,3524.0
unmatched_applicants,3549.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3534.0
unmatched_applicants,3552.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3522.0,3523.0,3536.0
unmatched_applicants,3558.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3535.0
unmatched_applicants,3550.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3533.0
unmatched_applicants,3554.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3523.0,3520.0,3531.0,3536.0
unmatched_applicants,3561.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3527.0,3520.0,3528.0,3533.0
unmatched_applicants,3545.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3534.0
unmatched_applicants,3550.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3528.0
unmatched_applicants,3548.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3522.0,3520.0,3532.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0
unfilled_spots,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
unfilled_spots,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,16.0
unfilled_spots,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,13.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0
unfilled_spots,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,467.2118644067797,169.02118644067798,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,470.114406779661,176.36864406779662,156.77118644067798,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,545.8177966101695,464.1949152542373,194.4322033898305,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,462.75847457627117,175.83474576271186,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,459.3898305084746,182.66525423728814,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,485.3008474576271,193.96610169491527,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,457.54661016949154,185.36016949152543,154.97457627118644,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,461.35169491525426,180.85169491525423,155.17372881355934,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,458.0720338983051,194.17796610169492,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,466.2881355932203,206.73728813559322,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9908739365815932,0.9000708945604537,0.7757153905645785,0.6787509667440061,0.6033341926613388,0.5430007733952049,0.4936370667229136,0.45250064449600413,0.4176929026116961,0.38785769528228925,0.3620005155968033,0.3393754833720031,0.3194122196442382,0.3016670963306694,0.2857898807343184,0.27150038669760246,0.2585717968548595,0.2468185333614568
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9903325599381284,0.8997808713585975,0.7753563142194233,0.6787509667440061,0.6033341926613388,0.5430007733952049,0.4936370667229136,0.45250064449600413,0.4176929026116961,0.38785769528228925,0.3620005155968033,0.3393754833720031,0.3194122196442382,0.3016670963306694,0.2857898807343184,0.27150038669760246,0.2585717968548595,0.2468185333614568
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9997583139984532,0.9912993039443155,0.8989430265532353,0.7757153905645785,0.6787509667440061,0.6033341926613388,0.5430007733952049,0.4936370667229136,0.45250064449600413,0.4176929026116961,0.38785769528228925,0.3620005155968033,0.3393754833720031,0.3194122196442382,0.3016670963306694,0.2857898807343184,0.27150038669760246,0.2585717968548595,0.2468185333614568
